name,year,mean,median,q025,q975,sd,n
F_Fmsy,1998,0.939324418412614,0.95603921994388,0.0782183654099966,1.68066798228018,0.379996550805616,4000
P,1998,312637.11235967,178683.299159013,75861.5331023061,1729062.82912854,528706.379314146,4000
removals,1998,40560.4398690165,40315.6177781329,30108.4072993401,52077.1821842278,5600.54983910759,4000
D,1999,0.56424971017014,0.52043884222501,0.290340252520271,1.07170202221948,0.199173814480013,4000
D_Dmsy,1999,1.22083554501959,1.09026688374371,0.692981631614455,2.67357805157147,0.516469795634712,4000
F,1999,0.22991009463349,0.219153883784504,0.0236473239897841,0.495517537679171,0.119133645593325,4000
F_Fmsy,1999,0.961407110546072,0.980344138835496,0.0792167807637666,1.67236223189352,0.38128949014346,4000
P,1999,301276.375699387,169386.279566165,67680.3287952375,1723458.15203682,527485.676141973,4000
removals,1999,38401.5797677466,38195.7836472271,28687.4671798742,49486.2017213565,5264.9990044501,4000
D,2000,0.521526523555268,0.477062166672782,0.26138248613501,1.0095512247469,0.190323995111591,4000
D_Dmsy,2000,1.12623754490944,0.99842745643242,0.627303282701873,2.51750464897758,0.483959112719719,4000
F,2000,0.216743852938161,0.208840687227742,0.021618305789627,0.450619254448355,0.110266289458534,4000
F_Fmsy,2000,0.90994744407906,0.92704377258332,0.0696987077873362,1.59413633091255,0.363456408417561,4000
P,2000,280965.923313494,154643.306256385,60711.7188604889,1624630.52736601,501338.654777458,4000
removals,2000,34441.9778397294,34234.4410684973,26102.1996694932,44260.4047789093,4605.04212355771,4000
D,2001,0.49926987506708,0.456090507294206,0.250392929122824,0.987377843975176,0.185202011990827,4000
D_Dmsy,2001,1.07829439734534,0.953676024379295,0.595715626495322,2.43833786762644,0.470566940641276,4000
F,2001,0.214666278901735,0.207676324517522,0.0210200927715582,0.445697111433699,0.108128406946054,4000
F_Fmsy,2001,0.902720272791131,0.921497569855962,0.070895905469363,1.58509749229212,0.359635778515533,4000
P,2001,270496.009052948,146702.428153247,58939.9660380438,1556602.93660856,488422.864093912,4000
removals,2001,33302.8958877618,32923.0823327208,25356.5700657749,43540.8030982539,4594.8900367388,4000
D,2002,0.487318292980088,0.446630992813892,0.245429180630779,0.979286098081812,0.18182729159728,4000
D_Dmsy,2002,1.05259626084182,0.932014415591977,0.580174220606941,2.36515202427049,0.46025276988844,4000
F,2002,0.234323954482739,0.228559666027886,0.0234219572310655,0.483383910721895,0.116477198628555,4000
F_Fmsy,2002,0.988296897498405,1.01219362664986,0.0766876451234765,1.72463970765545,0.395385485380742,4000
P,2002,264792.529943638,142634.652359528,59236.2135643459,1575956.44249922,483354.286983013,4000
removals,2002,36318.993073811,36039.467840549,27481.2125130433,47150.3198946604,4939.61431771625,4000
D,2003,0.48294878966796,0.43790213003674,0.245753713291435,0.992364482225406,0.187299289512131,4000
D_Dmsy,2003,1.04401125726877,0.917068279502979,0.574759035052078,2.43454339679573,0.477325240610295,4000
F,2003,0.269087749775716,0.261623310995279,0.0248970227069843,0.549195250029293,0.135485501819502,4000
F_Fmsy,2003,1.13156924464209,1.1626456295792,0.0908763262109579,1.97799813071679,0.451796890684482,4000
P,2003,264900.291645456,140393.635526507,56970.1218846871,1572109.98972915,490049.19456088,4000
removals,2003,39860.4543955703,39612.0610100621,30105.7108055905,50831.5916380437,5298.58928965187,4000
D,2004,0.459637244481526,0.409383755142593,0.223519382581322,0.990424420931202,0.191628936463364,4000
D_Dmsy,2004,0.992564769434089,0.852563603475667,0.542785485473673,2.43169381028287,0.479718219498661,4000
F,2004,0.258924571218279,0.249442350650359,0.0228375404041854,0.558300258651946,0.134921562934126,4000
F_Fmsy,2004,1.08053837076745,1.10657259183704,0.0794479341041088,1.88435408545522,0.431885740912052,4000
P,2004,257270.927638923,131614.01876113,51756.2659958366,1591582.07554487,491848.020551053,4000
removals,2004,35461.637096029,35210.4498261142,26916.552627629,45920.0287298204,4729.50247204309,4000
D,2005,0.435043979321671,0.383948760635123,0.206215336753353,0.95758337050455,0.190381927460976,4000
D_Dmsy,2005,0.9390876784989,0.800884271603766,0.509079885577319,2.34778104212139,0.474594532005133,4000
F,2005,0.225487036093223,0.213917911454312,0.0190369962437378,0.491558840258474,0.12174483877165,4000
F_Fmsy,2005,0.934296154665568,0.962396622820036,0.0650484770664182,1.61376862192335,0.37394555773198,4000
P,2005,246817.362539869,123199.57250551,47024.9012278515,1510466.88389294,487370.128706276,4000
removals,2005,28986.5755321978,28582.2708392515,22309.9900865385,37462.423817394,3844.61256068875,4000
D,2006,0.421540125678254,0.37002143317217,0.200979737046342,0.954979196744795,0.188922612673149,4000
D_Dmsy,2006,0.910816725662693,0.773508570941998,0.48120356096439,2.32685642286982,0.471672043571352,4000
F,2006,0.203793521667009,0.193352914860967,0.0170452274216649,0.452608207377454,0.112095209076275,4000
F_Fmsy,2006,0.84157092950416,0.867562393492344,0.0540368151779202,1.4554590305667,0.33739283870306,4000
P,2006,240202.180400771,118722.83983604,45736.2172421841,1506602.64311467,476621.006032281,4000
removals,2006,25560.2696630578,25241.3297663568,19607.2570286476,33114.4335525886,3443.42610709378,4000
D,2007,0.417771429368627,0.365528780125623,0.199388846938409,0.950650882054081,0.186379914238521,4000
D_Dmsy,2007,0.904075415671489,0.768395375064683,0.474349348695013,2.30395763972767,0.467849071093855,4000
F,2007,0.197240742149389,0.187031098212929,0.0154584675410755,0.44805765790091,0.109982938643856,4000
F_Fmsy,2007,0.812474113778094,0.838444630664737,0.0522275740519992,1.40180732924445,0.325640448576396,4000
P,2007,238084.06538044,117803.291000948,45657.969811114,1514942.48089914,477158.991498372,4000
removals,2007,24446.3749251364,24141.9142955842,18725.6112695825,31992.7705735785,3392.85794359396,4000
D,2008,0.414908834795764,0.364076717794711,0.200469190048671,0.942691797564657,0.183767741714236,4000
D_Dmsy,2008,0.898692117185975,0.763042289305139,0.474075027333339,2.30579271819885,0.464174725904208,4000
F,2008,0.20390973425841,0.193517001134745,0.0155807977269053,0.455995630626968,0.1117564446434,4000
F_Fmsy,2008,0.841939404672091,0.869534252223922,0.0538436040110213,1.44110638464134,0.336351729169916,4000
P,2008,235867.748239041,118035.233271535,45968.2502388469,1475935.93490674,472439.565867245,4000
removals,2008,25345.7030343525,25137.3646129561,19135.1706687215,32982.3176894101,3465.90127908164,4000
D,2009,0.413527035619556,0.362388677232353,0.202845794354821,0.9538062416161,0.184407390673625,4000
D_Dmsy,2009,0.896851099816757,0.757063797937131,0.471129637750237,2.29418709738476,0.467017198716502,4000
F,2009,0.220291688145757,0.207974306688222,0.0170055578852517,0.495887937833119,0.121809302121545,4000
F_Fmsy,2009,0.908943490695151,0.93793531409451,0.0574544804644694,1.56561693186168,0.363985622949021,4000
P,2009,234834.973168836,117566.878700747,47373.176081729,1494604.86422148,465781.566956486,4000
removals,2009,26638.4110379925,26239.1927714213,20324.0321637879,34657.4916116428,3709.21254451371,4000
D,2010,0.400287924594208,0.351827263249354,0.191599397639988,0.930564856776819,0.179301957882139,4000
D_Dmsy,2010,0.867807467393685,0.735265182465901,0.454289649873559,2.25639962265942,0.453888926908834,4000
F,2010,0.254905217499357,0.241429994412499,0.0196824303794295,0.564392020202272,0.139675556354481,4000
F_Fmsy,2010,1.05311021117184,1.08914765643035,0.0671992606255764,1.80757150179701,0.422624875019376,4000
P,2010,228153.214718142,113767.832011488,45274.9312375769,1430021.15012228,461503.502677033,4000
removals,2010,29640.1536335109,29205.1095415506,22355.8268529224,39651.7954689358,4334.62754501821,4000
D,2011,0.379978615722057,0.330986814126101,0.177818289256365,0.917077108784743,0.17853021640418,4000
D_Dmsy,2011,0.82243003666498,0.691144405049872,0.427023920166635,2.15780374926893,0.448630445030721,4000
F,2011,0.246562910260196,0.233089023553989,0.019195795565186,0.55669049886686,0.13539432232791,4000
F_Fmsy,2011,1.01592473520513,1.0530752658863,0.0641165266320068,1.73101322590083,0.402855573979446,4000
P,2011,219958.357078419,106614.485845126,40879.0696262826,1385308.56088434,459731.173876623,4000
removals,2011,27750.2149173463,27540.9689013676,21031.0533332404,35649.9192790126,3753.91091727459,4000
D,2012,0.372152614475843,0.322002770518411,0.170770788048454,0.915958300323239,0.180348136544575,4000
D_Dmsy,2012,0.805569356881505,0.670174353215557,0.416788176239775,2.17550636974929,0.453748195457931,4000
F,2012,0.260442664477116,0.244879377432325,0.0192251237433016,0.584661846116433,0.146121786246948,4000
F_Fmsy,2012,1.06911047643102,1.11088386122147,0.0652042946739003,1.83559217871721,0.425620530356494,4000
P,2012,217260.910335964,104865.862489853,38346.5630955814,1419712.0488307,448729.602792533,4000
removals,2012,28222.6973626764,28019.2340412038,21170.5622218171,36781.5380572882,3886.84926621242,4000
D,2013,0.360746297425463,0.309646603678425,0.158232118526858,0.918813127120221,0.183089272069984,4000
D_Dmsy,2013,0.780231726041178,0.639150078157223,0.397298263558934,2.17478223412457,0.458262142187632,4000
F,2013,0.222280151139049,0.208314442373733,0.0167017523334114,0.512423201003079,0.127575651495011,4000
F_Fmsy,2013,0.908995878403697,0.94386039855151,0.0556114701602494,1.54786618580786,0.364547065788173,4000
P,2013,213355.5797308,100380.985861168,35973.7311914599,1382691.25377127,448630.852302783,4000
removals,2013,23338.0572738703,23020.0345708999,17470.6550984496,31102.651882868,3456.72281654829,4000
D,2014,0.358557073836497,0.307993183588185,0.156588062282757,0.910842161731739,0.181409647759178,4000
D_Dmsy,2014,0.775918056661015,0.638552289777735,0.387939811314532,2.14858425047944,0.453474482929091,4000
F,2014,0.247248316454524,0.228870087374833,0.0182918245685852,0.583575847609141,0.144885901763501,4000
F_Fmsy,2014,1.00577771844924,1.04748277651622,0.0587432193061895,1.72868910462164,0.403851662260615,4000
P,2014,211700.902097367,99708.0022817414,36256.4791787812,1385490.48579806,448529.88123235,4000
removals,2014,25687.3172470091,25530.8179748257,19119.6392288017,33392.508141963,3643.31959008323,4000
D,2015,0.354987647825353,0.302502029141305,0.15206324866024,0.910722852602712,0.185488874855188,4000
D_Dmsy,2015,0.767669088798327,0.625172042415074,0.374760564364825,2.16234476851063,0.460713243109405,4000
F,2015,0.245922879157512,0.226208888423852,0.0178149506333043,0.59515623441429,0.14772495244683,4000
F_Fmsy,2015,0.993897664051765,1.03493643215617,0.0582095158155418,1.6971238273476,0.400326148380047,4000
P,2015,211259.079336327,98726.5510799716,34184.5418462385,1404499.37808117,450213.038032395,4000
removals,2015,24689.8600371373,24393.6956838004,18848.7736504679,31927.3990595445,3358.47761905197,4000
D,2016,0.348720010281099,0.296458020327301,0.139317272159885,0.913813505066021,0.187761238721786,4000
D_Dmsy,2016,0.753408626948658,0.610684814906771,0.360080154930627,2.14581298518026,0.463872251669254,4000
F,2016,0.190371791126047,0.172050125005544,0.0130069581953016,0.468624695527028,0.117852283703345,4000
F_Fmsy,2016,0.767250860696579,0.797218562018591,0.0441086968457489,1.34978348591008,0.316886561079111,4000
P,2016,209260.025829373,96712.6774150658,31580.2566878168,1365636.68692913,451187.223797348,4000
removals,2016,18905.2683260129,18749.8320290509,14364.2317921818,24548.0429729543,2563.34612420039,4000
D,2017,0.35594970413518,0.304792661232318,0.145176385499144,0.898546344732221,0.184738302364055,4000
D_Dmsy,2017,0.769688283583761,0.632439043372563,0.360574768879352,2.15008609500579,0.457572327920374,4000
F,2017,0.187949956187259,0.167874776204418,0.0133355475989861,0.473895264991021,0.118178978013779,4000
F_Fmsy,2017,0.757743841208299,0.778618502269449,0.0436634314204602,1.35668940305398,0.320847933154874,4000
P,2017,209961.740811193,99776.2056291666,32782.471383762,1333924.2891409,440761.745720753,4000
removals,2017,19307.2436573356,19087.4276651993,14745.381691047,25248.8363194838,2645.22023996896,4000
D,2018,0.367755254031544,0.319552936681713,0.147859332991054,0.903552267132444,0.18521389491697,4000
D_Dmsy,2018,0.795463092408476,0.663320891302807,0.364239892708663,2.19311795514397,0.457136227222333,4000
F,2018,0.192185895454396,0.170573804386853,0.0141484213731775,0.479432166968843,0.12040413997248,4000
F_Fmsy,2018,0.778885973119626,0.794889676779265,0.0454070856828888,1.44177591161335,0.337776237984953,4000
P,2018,214111.763881984,103856.433917065,34247.391105024,1370802.02836892,440754.778219682,4000
removals,2018,20653.0255103824,20518.1407700411,15500.7949728723,26486.3763852601,2771.26289947819,4000
D,2019,0.38206059340172,0.334286919618952,0.149477721110359,0.918852229900837,0.188791865341397,4000
D_Dmsy,2019,0.827380231791375,0.695499743899752,0.36684374794402,2.20921887426288,0.467899698839824,4000
F,2019,0.203128217293547,0.179693080973348,0.0149703683705019,0.528932407317852,0.129919007672282,4000
F_Fmsy,2019,0.826920964653368,0.820878311012464,0.0480348385047627,1.62228129709712,0.378574588093092,4000
P,2019,221037.027348508,109037.834467321,34923.7752656056,1389214.57963414,451904.202929787,4000
removals,2019,22202.1692384291,21970.7585867509,16619.676036857,29131.8030828795,3191.93779243295,4000
D,2020,0.38790594394985,0.344551504268494,0.141291854346953,0.918330897304801,0.191010918234581,4000
D_Dmsy,2020,0.840034946934613,0.71365206416706,0.346417432625706,2.17371786645458,0.473261640116817,4000
F,2020,0.190057784571857,0.169089917098842,0.0152503040029454,0.494360417800643,0.122453577277803,4000
F_Fmsy,2020,0.778247440852362,0.760564869915269,0.0476740462896637,1.59439637636018,0.37171630853385,4000
P,2020,222854.722185714,110473.71096723,33737.375744063,1429869.04044455,449397.799753741,4000
removals,2020,21566.889001905,21319.2413890204,16293.3223985096,28382.1695412257,3053.87730180591,4000
D,2021,0.405796132714622,0.363820033726664,0.145293370303407,0.944474594098201,0.198922216847907,4000
D_Dmsy,2021,0.879881150235273,0.758407901976741,0.338088659435272,2.30402731264378,0.49385935426255,4000
F,2021,0.175547298864384,0.154266504204023,0.0136397342271278,0.46953558324635,0.117847954427265,4000
F_Fmsy,2021,0.720227832794575,0.694872199484437,0.0466222249481449,1.50816041187025,0.362933793648939,4000
P,2021,231685.113290828,116191.886266016,33633.6524420671,1423215.33024904,462972.917704495,4000
removals,2021,20636.8984633499,20532.7560982809,14440.3557897831,27501.0531209401,3268.61456661433,4000
D,2022,0.425264777647556,0.38264073058562,0.14377103867624,0.962854592799178,0.204388877407437,4000
D_Dmsy,2022,0.923733699558194,0.805953292038684,0.322537703779497,2.35676509491585,0.509545271496338,4000
F,2022,,,,,,4000
F_Fmsy,2022,,,,,,4000
P,2022,239687.680404929,121943.452300552,34066.9219612061,1479252.68562473,471117.080178744,4000
removals,2022,17845.9307420431,17488.4896073343,11544.5043553162,25987.7484640704,3658.42170075044,4000
