sample_id,id,logK,max_age,M_ref,L1,L2,vbk,cv_len,maturity_a,l50,weight_a,weight_b,sex_ratio,h,Lc,age1,age2,reproductive_cycle,rmax,epr_unfished_rmax,alpha,generation_time,inflection_point,amat50,shape,subsample_method,clean_index
122930,122930,12.8552074472085,13,0.200706348828758,51.7393987048996,257.787257538946,0.70640223638079,0.104335552919656,-23.8083031752718,220.237542665976,5.21814782303179e-07,3.49483139632075,0.549327984829147,0.564536905822828,129.640934933985,0,10,1,0.2796,262.272,0.0198,7.3722,0.4978,2,1.97735176633372,Inverse Transform.D,114441
316032,316032,13.0886382216573,16,0.487103557765639,71.9646436935276,194.888157601065,0.719704595559958,0.0975158558227122,-21.1444745813018,165.126850154978,5.65984168559578e-07,3.4520497130693,0.546171543416426,0.431738081638518,140.933499005062,0,10,1,0.3047,25.3121,0.1201,4.2269,0.5857,2,3.13738845600222,Inverse Transform.D,294139
476382,476382,13.4953231532809,16,0.253541564027427,49.5423031539793,296.285740635473,0.313083702272339,0.0908904044423252,-22.57853182023,217.673589142932,5.72734904484343e-07,3.49348020009113,0.533913860541834,0.618676463666751,176.728940347298,0,10,1,0.2684,204.5796,0.0317,8.4458,0.4799,4,1.80248395781589,Inverse Transform.D,443483
46102,46102,13.9771206343356,21,0.406920542467414,76.837998551368,237.534720255443,0.734281041365956,0.193954399880022,-17.9186179151634,217.534720255443,5.48486367600343e-07,3.42281612651838,0.510367266334356,0.4376874630227,138.84975899514,0,10,1,0.2868,50.3182,0.0619,4.6986,0.5773,2,2.99919382458156,Inverse Transform.D,42856
484046,484046,13.6442837786682,15,0.111142350435825,67.3494933936654,194.208698776726,0.491437895558678,0.12721677403897,-18.9189119802296,174.208698776726,5.70993217835972e-07,3.40082752055633,0.486174281229847,0.702384151381795,150.308752530767,0,10,1,0.2801,112.6632,0.0838,10.389,0.4332,2,1.41468318426297,Inverse Transform.D,450638
311348,311348,13.3882455326659,13,0.261199890417845,52.9547819308407,211.530079785824,0.703288876845721,0.102086351951584,-16.7282456249862,191.530079785824,5.35747158309315e-07,3.53440285446216,0.506070719118771,0.551192717207472,117.741048697536,0,10,1,0.3011,102.51,0.0479,6.568,0.5055,2,2.05779303395643,Inverse Transform.D,289773
39161,39161,14.0321043943682,14,0.16627657583487,62.1812232927361,287.993193814237,0.648033816056253,0.171134328655899,-11.4957111653847,227.918735185566,5.59753941700627e-07,3.44714040776273,0.491280136404631,0.576462788969218,149.510211323964,0,10,1,0.275,370.848,0.0147,8.0259,0.4849,2,1.84969945520566,Inverse Transform.D,36394
27205,27205,13.189140405475,15,0.401194832677225,49.5428126313269,199.914370223414,0.726163974407735,0.054073100630194,-28.7003936604699,172.16580836367,5.46461318357919e-07,3.44901010632837,0.480265986883312,0.462224671672656,163.647125805142,0,10,1,0.2796,27.2925,0.126,5.1317,0.5655,2,2.81653847319597,Inverse Transform.D,25304
130409,130409,14.2408380292124,19,0.212283058358172,63.2116901841384,197.676738225855,0.558371714322737,0.0684598366729915,-15.2507054523171,119.044632784677,5.2461601142316e-07,3.4779842512936,0.456100719766882,0.518005875571593,138.100296587973,0,10,1,0.2897,79.1357,0.0543,6.9634,0.5018,1,2.0187280236984,Inverse Transform.D,121427
65096,65096,13.677354632071,15,0.270108021597912,88.1734235758934,248.217318703462,0.347763967824425,0.110837322100997,-24.9036230198841,228.217318703463,5.32859657789346e-07,3.45858293568238,0.502125864660472,0.646291271805676,118.908479563978,0,10,1,0.284,62.7861,0.1164,8.4146,0.4701,4,1.71339041915049,Inverse Transform.D,60567
175912,175912,13.2849519925598,15,0.407081444043772,61.6820859280108,216.767392751175,0.736527679390632,0.122924639098346,-18.4273727078556,196.767392751175,5.34479302597117e-07,3.49947169476915,0.479603542012629,0.447600193094319,168.7341431518,0,10,1,0.2771,46.3425,0.0699,4.9663,0.5733,2,2.9358237731435,Inverse Transform.D,163762
460731,460731,13.6514121042483,13,0.601881500971265,53.1766082736756,238.399320940856,0.833025637599105,0.164366119215265,-21.0498889433038,218.399320940856,5.40797450495966e-07,3.52640081578386,0.574874929375206,0.41217160460311,132.812851710206,0,10,1,0.3038,53.4184,0.0525,3.8127,0.6055,2,3.49309785837968,Inverse Transform.D,428886
484296,484296,14.0500177337449,14,0.735102899779354,74.0507162308161,228.815294131126,0.63085969884195,0.113302119122818,-16.2429294565255,217.494563860626,5.52971351742119e-07,3.43026145348995,0.488085258242806,0.40550620781868,145.342618535191,0,10,1,0.2858,10.8898,0.2505,3.8428,0.6155,2,3.69053541859704,Inverse Transform.D,450875
55203,55203,13.2616305505002,12,0.280081299133599,69.97663082751,248.0244144184,0.592113002682079,0.230953287426382,-23.8311773431134,228.0244144184,5.48495618205746e-07,3.54503494528478,0.488995261767859,0.519739089707266,142.678408742199,0,10,1,0.2794,163.8899,0.0264,6.3595,0.5255,2,2.28300797751052,Inverse Transform.D,51318
82070,82070,13.5222126509601,12,0.2352773795541,65.717078987564,196.432651765645,0.612398490088145,0.114273706404492,-14.9318243846465,147.905433708986,5.17613626902699e-07,3.5158545648516,0.488960099982674,0.539502366242077,129.809287947668,0,10,1,0.3054,85.9972,0.0545,6.4398,0.5065,2,2.06848441198901,Inverse Transform.D,76375
250528,250528,13.5730616969363,15,0.235553041767506,54.0927996118662,192.976907922978,0.408941546357081,0.126970229065046,-17.5619231109091,172.976907922978,5.4407905964105e-07,3.52267487268248,0.532647437971791,0.628225202401942,134.999428720021,0,10,1,0.281,60.4842,0.1118,8.3575,0.4734,4,1.74289391115712,Inverse Transform.D,233144
162563,162563,13.6887894760454,17,0.279489191822853,75.3386104862547,375.480404048562,0.505330893809663,0.175331664271653,-15.5504000681983,355.480404048562,5.6745124111906e-07,3.4500399923104,0.483445624907014,0.579978739080961,147.980556381527,0,10,1,0.2909,324.2043,0.017,7.258,0.4932,4,1.9308385343536,Inverse Transform.D,151372
477521,477521,13.4261198205846,15,0.215603457747043,45.6303104956434,256.238380014059,0.442588126460706,0.210975777450949,-17.9718310730925,211.713424186039,5.10156340394195e-07,3.51489081686812,0.47239849641334,0.680094936604782,135.982756758303,0,10,1,0.3384,169.7296,0.0501,8.2509,0.441,2,1.47336536414445,Inverse Transform.D,444552
104327,104327,14.5775138364787,14,0.252694341300857,73.316412085146,270.932144896809,0.538043607985844,0.0632296832744032,-25.1334846230167,185.389667142933,5.36939144306631e-07,3.50781739856707,0.491971889712309,0.549286270078651,153.004184259646,0,10,1,0.3186,228.6335,0.0213,6.458,0.4981,2,1.98042464538902,Inverse Transform.D,97098
346201,346201,13.603909987874,16,0.293834057296828,55.5474003942152,200.685331233271,0.730169188145268,0.218400251772255,-25.2094198186862,157.677869571977,5.16247285991329e-07,3.56499058363978,0.508860711777118,0.519430300771561,177.870473319782,0,10,1,0.3397,95.3895,0.0453,5.6302,0.5117,2,2.12501474724568,Inverse Transform.D,322321
241150,241150,13.3792841526087,17,0.202757807032141,53.6922731047429,208.195770868823,0.492319075075452,0.0573406032752246,-25.7675296924046,156.328582773285,5.87033419958951e-07,3.53328735210245,0.516220939933415,0.629749173141904,151.61568744463,0,10,1,0.325,145.9264,0.0466,7.9489,0.4555,2,1.58861202743997,Inverse Transform.D,224408
406400,406400,13.6504450362488,18,0.430116214310459,45.945879766407,221.582617120181,0.270220638205532,0.0825313426088542,-18.2145020478795,201.582617120181,5.33873396335865e-07,3.46225881571953,0.522145891656595,0.695965037361134,136.459967961909,0,10,1,0.3156,8.8487,1.0348,8.0433,0.4588,6,1.61601976833189,Inverse Transform.D,378380
1187,1187,13.719164352455,19,0.300013351240943,76.2445591868829,197.756436630152,0.582647083240019,0.190152730885893,-23.3674547153459,159.680541171742,5.69038903201601e-07,3.41344830051145,0.504465515883065,0.523895682089976,165.954964385049,0,10,1,0.3337,39.2302,0.1122,5.7793,0.5102,2,2.10854519999869,Inverse Transform.D,1125
437105,437105,14.2156942529389,11,0.276585118099464,65.0203907223566,228.840336534866,0.794222311518711,0.193668754398823,-16.1732734534137,146.461542114991,5.52320956000144e-07,3.43205779665545,0.475778445629339,0.496546402856069,132.568135108691,0,10,1,0.339,93.3595,0.0423,5.2848,0.524,1,2.2652505600833,Inverse Transform.D,406891
492310,492310,14.1622430665339,19,0.228738688516248,54.8140105458003,238.09998903633,0.652531302570178,0.100224124733359,-25.225613916521,218.09998903633,5.11696465753722e-07,3.5618782778868,0.522766427775193,0.609330164151828,137.300949457145,0,10,1,0.3116,194.0257,0.0322,7.647,0.4706,2,1.71782882892703,Inverse Transform.D,458333
457761,457761,14.2023387705057,15,0.289715699180324,63.7841623760655,312.126284315552,0.764519549243413,0.197230764711276,-22.736700494384,292.126284315552,5.01340668323809e-07,3.50069893588116,0.478574217494889,0.526999488529353,131.531377043782,0,10,1,0.3121,269.1662,0.0166,6.0312,0.5147,2,2.15835736374011,Inverse Transform.D,426099
331532,331532,13.9228409489037,14,0.378355374971454,57.745788789398,326.015306880769,0.810365930901263,0.17857292923145,-16.8821976262916,306.015306880769,5.50019933273748e-07,3.43859909010981,0.501357317615483,0.485885955008851,152.135646945153,0,10,1,0.316,173.8117,0.0217,5.0758,0.5447,2,2.52392579077014,Inverse Transform.D,308598
356778,356778,13.5690648930101,13,0.432220915752431,74.1535364347003,210.510119976443,0.563887548120116,0.17119608046487,-17.715756532041,178.018429215702,5.19594234677112e-07,3.54778285505176,0.528169764133295,0.477248147661747,155.411066201024,0,10,1,0.3168,48.6127,0.0751,4.8788,0.5516,2,2.6171097656545,Inverse Transform.D,332158
270184,270184,14.2350057486865,22,0.285930166429116,71.5245926945308,259.49028184236,0.765641769673704,0.166291462117806,-15.4856646952618,239.49028184236,5.69615187361581e-07,3.46348088405516,0.511574478427382,0.540371196285856,137.101568081135,0,10,1,0.3381,146.2667,0.0322,5.952,0.5022,2,2.02291420636417,Inverse Transform.D,251397
88904,88904,13.0311371958661,17,0.233461919307382,49.9817201436898,379.890174483676,0.63889048363814,0.157863441109657,-24.2061087528646,359.890174483676,5.15696076101488e-07,3.46869350304875,0.492566453697231,0.612536162915425,133.916647291161,0,10,1,0.311,529.287,0.0119,7.6206,0.4716,2,1.72673960471575,Inverse Transform.D,82744
154049,154049,13.5375431736207,16,0.225382956397535,39.8831569936865,213.379394480958,0.588622510737332,0.189327047159895,-17.3667253823267,192.282387785026,5.51460196592186e-07,3.53473790066492,0.495862186220014,0.623111089200306,123.307095451285,0,10,1,0.3268,119.6082,0.0553,7.5863,0.4632,2,1.65327567881275,Inverse Transform.D,143462
378505,378505,14.429054039977,15,0.422241504068034,51.8809903698802,206.939672643697,0.40021456013622,0.0898133217357099,-20.0277350583369,175.945693306393,5.57583290558465e-07,3.53904472335717,0.513068045333773,0.610795273753111,142.540571635983,0,10,1,0.3397,25.2815,0.2483,6.3376,0.4896,4,1.89521329737499,Inverse Transform.D,352356
9418,9418,13.9985360132805,20,0.132358080010758,51.2535323063209,239.865454624583,0.606307881134507,0.230779863288626,-25.7184721484577,159.802278488457,5.63321329935057e-07,3.49315103745529,0.472007437562045,0.678175570642263,154.8420315159,0,10,1,0.3436,326.8265,0.0258,9.6941,0.408,2,1.23949076542753,Inverse Transform.D,8766
478344,478344,13.0717096482688,10,0.530350307508165,88.925541094683,250.975121050495,0.920507263691292,0.185588305769488,-21.3590401654496,207.621852858009,5.41205312120063e-07,3.52977816368833,0.536049792626302,0.390413397621289,129.365509861926,0,10,1,0.3128,105.6418,0.0243,3.5292,0.6145,2,3.6702093797764,Inverse Transform.D,445329
380553,380553,13.4262926334945,19,0.126773864336678,44.2581245679741,267.513328441776,0.571509153992162,0.202978698909283,-18.6256880456658,177.551156594377,5.56111781561944e-07,3.52722650853724,0.51899557671078,0.690881840964637,154.265562433778,0,10,1,0.3309,644.1222,0.0139,10.0335,0.4086,2,1.24342243424329,Inverse Transform.D,354261
318400,318400,13.613621253474,15,0.526620983162242,60.8564726301884,197.561944141053,0.38046152975848,0.188235191581771,-29.3478287062327,161.006723779381,5.83196048713759e-07,3.39587022545335,0.518180347855267,0.49610640066313,132.575521748486,0,10,1,0.3108,8.2032,0.4801,5.0713,0.5479,2,2.56668302565231,Inverse Transform.D,296346
400862,400862,14.8780245898166,12,0.266182310173598,66.9697753352662,244.499838938117,0.589737792990134,0.241491163847968,-24.8282598488493,204.205648029437,5.20841370578563e-07,3.4519728346748,0.475102257239363,0.570877627386706,152.763623380206,0,10,1,0.3352,98.2648,0.0542,6.3356,0.4922,2,1.92087510714177,Inverse Transform.D,373188
452504,452504,13.7744157166642,12,0.490422155584105,54.1622631115074,263.936074215927,0.479672831277945,0.191780010145158,-24.9371865755814,114.567661795843,5.58069201143377e-07,3.4806970268271,0.522188595844622,0.423211148815341,145.076527250869,0,10,1,0.3107,70.8957,0.0414,4.1741,0.5844,1,3.11553407118394,Inverse Transform.D,421191
93296,93296,14.2389355382689,13,0.235811574840051,61.7266294375525,203.85095368948,0.658330641410625,0.0574906494468451,-29.6239843252658,183.85095368948,5.77697661925482e-07,3.48419568614658,0.501483624210351,0.601460901495385,137.839337727035,0,10,1,0.3089,80.0148,0.0754,7.2017,0.4835,2,1.83635574263364,Inverse Transform.D,86833
319173,319173,14.4483136958989,16,0.276973107458731,44.6051597440331,205.246292267797,0.652856215206026,0.228495710436255,-24.3367065751677,195.513242098888,5.68392434632368e-07,3.51413773644366,0.476678572833423,0.56224661452558,139.246082395367,0,10,1,0.3203,72.6027,0.0708,6.5064,0.4957,2,1.9559774842588,Inverse Transform.D,297074
342988,342988,13.5732533447041,18,0.244023821998257,44.4708670916804,281.389435883642,0.43086047269245,0.2204370922409,-25.5156329092368,222.478207747186,5.61366900803003e-07,3.54139882983454,0.481231219467842,0.654632446529787,159.946114152471,0,10,1,0.3349,244.6489,0.031,7.9062,0.4509,2,1.55115180284753,Inverse Transform.D,319318
284357,284357,13.4951270575361,10,0.129577007617746,49.698468096036,242.277538105209,0.879901985797019,0.191280635073781,-13.9313805244053,151.864229250037,5.44358638070904e-07,3.53673952498635,0.502033891385852,0.592398227608104,128.771562667489,0,10,1,0.3138,525.838,0.0111,7.0688,0.484,1,1.84111024649859,Inverse Transform.D,264584
30080,30080,13.5701072727602,17,0.349648883589106,49.6550729160449,256.756036787575,0.655708095348395,0.136283362563699,-14.0158175254036,236.756036787575,5.79312314459273e-07,3.43578871693568,0.485390541161909,0.526434443386653,124.318772335778,0,10,1,0.3136,71.1818,0.0625,5.778,0.5218,2,2.23947027734598,Inverse Transform.D,27960
68922,68922,13.7046493063153,14,0.236043251397683,60.7517976327113,287.763409347002,0.675574130034318,0.234501809999347,-17.2681891373719,126.309267174134,5.28189052628763e-07,3.54201557478305,0.482237612116649,0.537746675797972,132.976834622004,0,10,1,0.3426,413.8715,0.0112,6.1918,0.4924,1,1.92286361097624,Inverse Transform.D,64127
233818,233818,14.0385946112531,16,0.316869503322491,51.6939221984538,253.774485855214,0.298097669321751,0.0514424620661885,-22.3968383072175,233.774485855214,5.38035924486111e-07,3.52368084832724,0.551273408563565,0.786907351977426,135.31929662118,0,10,1,0.3386,49.692,0.2973,9.3551,0.4174,6,1.30238797200032,Inverse Transform.D,217568
172826,172826,13.2817404115571,14,0.377958359046636,77.4001382537707,199.596516031306,0.34386683600828,0.0832550732418895,-21.6732817532466,153.062026390444,5.93788596597703e-07,3.52167657033273,0.51453765579055,0.564752125601483,134.357062180747,0,10,1,0.3311,35.549,0.146,6.0275,0.5038,2,2.0397484343249,Inverse Transform.D,160907
49000,49000,14.3391545707466,12,0.147059365374338,91.8499267976909,192.422954780562,0.717664499697552,0.102685900870711,-16.7973898442099,172.422954780562,5.0673309049443e-07,3.49801157851679,0.505550888280707,0.618898546192996,130.981720756108,0,10,1,0.3179,140.8674,0.0461,7.7315,0.4649,2,1.66789238215684,Inverse Transform.D,45546
361704,361704,13.3151157909257,13,0.346364288081899,68.8132763821399,280.262981105327,0.381226276343672,0.0894562588073313,-28.6820669316402,260.262981105327,5.767827877586e-07,3.53499439856359,0.479111326730214,0.680559170918077,124.460518411131,0,10,1,0.317,81.1235,0.105,7.8227,0.4632,4,1.65327567881275,Inverse Transform.D,336740
303468,303468,14.0395000942998,16,0.383594172783332,44.335026602205,199.201249440666,0.606809588462692,0.118464932683855,-26.7788197269809,169.895041455072,5.34091976410589e-07,3.45562403442193,0.507690963311614,0.525266236532691,163.898006887587,0,10,1,0.3191,26.468,0.1672,5.563,0.5257,2,2.28538675983073,Inverse Transform.D,282445
264735,264735,13.8357919075311,12,0.505426143797491,87.6220266676416,251.626276885514,0.532973896185189,0.0937643957324326,-24.95961213686,185.958729816463,5.74007348349593e-07,3.4696772635798,0.512222580929261,0.455796270138236,158.239981129946,0,10,1,0.3293,54.2583,0.0617,4.293,0.5683,2,2.85872217644857,Inverse Transform.D,246338
420024,420024,13.6579546940226,16,0.310546743848127,55.6078855543575,224.997324403649,0.6154331025684,0.201402557035908,-20.3619589716067,204.997324403649,5.59046516565824e-07,3.53267103933828,0.489305245787074,0.560128123637335,113.556370198535,0,10,1,0.3345,91.6854,0.0556,6.1284,0.4988,2,1.98761370005247,Inverse Transform.D,390987
314225,314225,14.2664837146924,25,0.391031092901452,70.6479665121441,286.169766961085,0.786156468662322,0.0671019788831472,-17.1798237353057,171.589402157537,5.4229900729076e-07,3.54151232900392,0.490837840203506,0.425531061500973,139.481546476002,0,10,1,0.3232,241.0194,0.0123,4.1982,0.5759,1,2.97684011187662,Inverse Transform.D,292455
365295,365295,14.893019901277,14,0.57896486936576,71.4881995066089,291.468549677628,0.715316208999431,0.0711672137957066,-18.4749055781462,244.185332582573,5.9805695308937e-07,3.39161936183311,0.512945832447189,0.446285312460803,151.082112855195,0,10,1,0.3268,47.8706,0.0673,4.0537,0.5804,2,3.0493716280063,Inverse Transform.D,340076
40172,40172,13.5448004330384,10,0.477546406099013,84.4697015655488,205.2569293587,0.67587731902872,0.222396353213117,-23.4452546765938,187.328204668742,4.91296304039429e-07,3.54655155969932,0.458493836475675,0.446277915818598,106.042495256455,0,10,1,0.3299,38.9118,0.0828,4.2241,0.5709,2,2.89852717727629,Inverse Transform.D,37328
205609,205609,14.089003505744,15,0.393781341385649,39.9270817109436,236.531530730525,0.500394388899112,0.103525462234393,-18.2178527940341,216.531530730525,5.62194801654417e-07,3.491245983004,0.486151429776059,0.604519577088219,133.400340150037,0,10,1,0.3342,37.9425,0.1611,6.388,0.4912,4,1.91096381007486,Inverse Transform.D,191383
307964,307964,13.0865777029895,13,0.297983237158395,53.0955081533419,212.676153978292,0.670735803953278,0.176094503188506,-11.283708261801,204.138528592466,5.64334394924237e-07,3.4481074048796,0.54023804462624,0.557604808306955,145.39396703159,0,10,1,0.3383,61.4928,0.082,6.0383,0.4994,2,1.99379699910089,Inverse Transform.D,286618
121181,121181,14.4914045509713,15,0.23913980103883,55.6281240529201,202.224802267738,0.464833295527092,0.148630088521168,-20.0029234161262,138.2980010778,5.52151538803213e-07,3.53148870753908,0.51686406819068,0.57272637055802,138.860444491497,0,10,1,0.309,97.1403,0.0552,7.0903,0.4863,2,1.86314051362266,Inverse Transform.D,112807
409413,409413,14.037764918501,14,0.28859757000434,61.2929859178058,208.677623401723,0.615619574437625,0.0722940191160888,-15.6155980238798,167.347793053363,5.42267923189333e-07,3.52009308214878,0.479686323358986,0.55886021214863,154.671457057957,0,10,1,0.3381,77.0725,0.0657,6.1163,0.4971,2,1.97020064584722,Inverse Transform.D,381159
183007,183007,14.2125919491922,15,0.325730194117817,43.9003287411189,274.574264762974,0.674934557762414,0.204284125845879,-24.717180976278,171.725979614394,5.57771664613044e-07,3.41292765073405,0.495521031501066,0.507659854309954,132.518000070678,0,10,1,0.3434,111.3485,0.037,5.2973,0.5211,2,2.2313325955037,Inverse Transform.D,170358
389812,389812,13.7335347846272,11,0.604227676525476,45.5484126916894,238.774015166914,0.587822962844748,0.179099341621622,-21.7339013996684,221.378234659146,5.47011909842249e-07,3.45234283713684,0.514139718630269,0.496011769523241,144.425866580465,0,10,1,0.3432,19.2314,0.2047,4.5276,0.5506,2,2.60337480534541,Inverse Transform.D,362879
341418,341418,13.4057928964912,16,0.254504886729419,43.0766179290768,233.351590645697,0.368082927270799,0.108972175884992,-22.3884474569025,152.681231738255,5.59877683305035e-07,3.4734271980735,0.500857814105959,0.629603245910853,130.371320380329,0,10,1,0.3288,88.3865,0.0769,7.5425,0.4632,2,1.65327567881275,Inverse Transform.D,317856
498557,498557,13.9167763985608,17,0.320278268679687,66.1711697136007,254.71260179072,0.501504984333724,0.0714936372824013,-18.4492800669563,233.229472833202,5.22834101508874e-07,3.48124758593082,0.512021858452961,0.605235043858223,153.392511653521,0,10,1,0.3122,71.0549,0.0863,7.0177,0.4863,4,1.86314051362266,Inverse Transform.D,464171
94253,94253,13.2860628703934,13,0.268509777731956,50.9673367952463,213.093716310477,0.712950921906833,0.077966659097001,-13.6751409571107,193.093716310477,5.9478135728994e-07,3.40587020563092,0.47528716036824,0.575132740201555,124.636099107597,0,10,1,0.3308,53.3547,0.1015,6.4433,0.4915,2,1.91393174630771,Inverse Transform.D,87725
229762,229762,13.9408767985388,15,0.254912278867056,41.246598298632,220.841324773749,0.755682286844644,0.152419560169801,-14.3417432334117,138.879023005672,5.55657043483161e-07,3.52429983081204,0.521777849094665,0.51163010120196,164.198148239932,0,10,1,0.3206,152.3677,0.0275,5.9581,0.512,2,2.12832470045659,Inverse Transform.D,213811
47649,47649,14.5396607494561,12,0.175299825907814,56.78330372876,209.829908706166,0.470868984757437,0.211820582626387,-15.6693031853553,192.125058125337,5.68318787758096e-07,3.51978886389682,0.529193484230774,0.681172861230725,118.351486263018,0,10,1,0.3219,158.1962,0.054,8.2665,0.45,2,1.54392219263932,Inverse Transform.D,44291
368470,368470,13.6507638432577,11,0.247964100915353,58.3297942684208,203.620662684552,0.811562688105333,0.0687937987037003,-20.2892295863086,115.291996794707,5.20483005021065e-07,3.43823259966066,0.52977365792715,0.493085090144625,127.385396004528,0,10,1,0.3338,81.6775,0.0476,5.4249,0.522,1,2.24180107754369,Inverse Transform.D,343025
142881,142881,14.1128122445459,12,0.287388627624556,56.7529126084731,214.499490088404,0.425322140525292,0.202588330814615,-24.5452708441027,187.07557467649,5.07262484573118e-07,3.511668418436,0.572619806001264,0.608326354424945,122.740760182528,0,10,1,0.3131,65.6206,0.0947,7.0546,0.4848,4,1.84874311373691,Inverse Transform.D,133048
362066,362066,13.7317837801657,12,0.210087535449372,68.3744374324277,269.630953650973,0.578325323311978,0.148499599704519,-17.9739673588317,249.630953650973,5.54801107103267e-07,3.49987532391956,0.501718093270354,0.656447087037164,152.202251041365,0,10,1,0.3384,256.1166,0.0298,7.5374,0.4579,2,1.60850002605228,Inverse Transform.D,337077
142739,142739,14.2108821269235,12,0.501184828627713,70.2363568289517,201.532306182198,0.666875356922292,0.06464031226933,-19.5118869102763,150.067036229066,5.4825443193194e-07,3.43547527349697,0.454937219461396,0.422221089631851,129.042088597623,0,10,1,0.3157,22.4459,0.1302,3.9712,0.5907,2,3.22309673043856,Inverse Transform.D,132911
75532,75532,14.5658858986796,11,0.315537111202083,64.1600813709024,250.755549569209,0.53006890684839,0.247099314583465,-21.4000594470255,170.843179485644,5.21998703336236e-07,3.52351686167893,0.486273291362971,0.538847127554106,176.914454120691,0,10,1,0.3401,127.7123,0.0366,5.6861,0.5097,2,2.10308487969722,Inverse Transform.D,70272
261072,261072,13.9820672843363,16,0.288886535655067,52.4060371462743,190.430787066975,0.67445385436845,0.142471555713564,-18.1901975592172,147.830732273021,5.62737682176892e-07,3.43570982255114,0.495800789427737,0.526304555123405,135.623404199101,0,10,1,0.3285,41.4424,0.1072,5.8628,0.5104,2,2.11073345130826,Inverse Transform.D,242936
377078,377078,13.1201555965674,19,0.301834211506765,62.9216500243264,250.555671501956,0.698273751925165,0.109800296602771,-29.7959915517015,230.555671501956,5.77252685150221e-07,3.5212601913205,0.48442858003382,0.557861792372488,120.459423400617,0,10,1,0.3196,133.7197,0.0377,6.3038,0.502,2,2.02082000090168,Inverse Transform.D,351018
131414,131414,13.5919001185923,21,0.273710138756598,65.4119198204345,269.487684524693,0.580140548352791,0.0515922509133816,-26.6560554827755,210.214446215765,5.71989397448965e-07,3.52611189777856,0.520888875713882,0.565632905746297,152.676667737143,0,10,1,0.3271,232.5134,0.0224,6.4845,0.4924,2,1.92286361097624,Inverse Transform.D,122365
100408,100408,14.1896042854785,13,0.311741602288723,72.9155257450378,228.054377646055,0.608964070388769,0.06067307991907,-23.0993145963992,208.054377646055,5.45872176656635e-07,3.48165796318054,0.540806426560048,0.595888656898459,125.338388793535,0,10,1,0.3335,70.7662,0.0833,6.477,0.489,4,1.88934074289982,Inverse Transform.D,93427
57231,57231,13.3667398630244,14,0.238655973193052,67.1779096484146,202.96017785091,0.687127963269971,0.132727827131748,-30.7889244226494,153.838944184741,5.85317377807999e-07,3.43623539890273,0.497530280193604,0.541495672878349,120.213529583235,0,10,1,0.3254,74.68,0.0633,6.3363,0.4977,2,1.97632855653287,Inverse Transform.D,53211
53536,53536,13.5476064057934,12,0.384071684020693,45.9799039054033,403.534607295493,0.554772986579416,0.0958783216774464,-18.7155440962588,383.534607295493,5.45123512647573e-07,3.47680171052395,0.484359549944749,0.598855747820325,127.024784678641,0,10,1,0.3218,237.6809,0.0251,6.4536,0.4964,4,1.96307592674103,Inverse Transform.D,49774
397382,397382,12.9232395446562,16,0.461044130504219,95.3044868457192,257.366420592753,0.745091805619493,0.156115608941764,-21.0818427924834,237.366420592753,5.72363207054741e-07,3.44004915689634,0.504648004695569,0.453607550645366,125.727450125451,0,10,1,0.3233,61.9796,0.0536,4.3824,0.5678,2,2.85113782252981,Inverse Transform.D,369939
112391,112391,14.8121371699002,15,0.302655530026924,61.1158720847735,232.106212160027,0.770336859637289,0.058422557124868,-24.0567011931325,212.106212160027,5.54247841704513e-07,3.46000135238919,0.490222939997669,0.573343603581987,160.127123762931,0,10,1,0.343,75.7829,0.0709,6.1333,0.4939,2,1.93784413880628,Inverse Transform.D,104588
354450,354450,13.6017909985969,12,0.275278140547645,66.3418033221983,268.003058520157,0.471282231783788,0.106250402331352,-18.4590108057837,213.744484695186,5.62477478186778e-07,3.46809361011253,0.468549911377524,0.619189826056411,140.712839502172,0,10,1,0.3354,123.2998,0.0527,6.8727,0.4768,2,1.77381611949379,Inverse Transform.D,329973
115890,115890,14.4703614212538,17,0.235925392581092,63.5065725243351,277.821843718285,0.661528358988899,0.0889846410602331,-18.7810526304986,257.821843718285,5.73130457710915e-07,3.43981914840339,0.469935006758498,0.624839883476095,175.873216992603,0,10,1,0.3323,164.5758,0.0405,7.437,0.4638,2,1.65842021191406,Inverse Transform.D,107857
148466,148466,13.6748072355645,14,0.434218865644275,76.9591631609553,194.129853750692,0.636950063385428,0.15816176305525,-21.1430348338681,145.475452448438,5.54022509051328e-07,3.49426919857654,0.45273773167813,0.438654728147531,134.434607227115,0,10,1,0.3247,32.9619,0.0948,4.2724,0.5718,2,2.91245056302286,Inverse Transform.D,138264
233640,233640,13.9619557030454,16,0.347868124330538,67.9403348584502,197.684821896255,0.365765145652941,0.117564387014136,-25.8737315238679,161.235322312626,5.43535603249324e-07,3.51297760185428,0.534709431750518,0.587968692368086,118.21982440397,0,10,1,0.3175,32.134,0.1776,6.6501,0.4932,4,1.9308385343536,Inverse Transform.D,217404
199691,199691,14.6532238551929,11,0.368004344590665,56.019663992691,214.595882414513,0.623898838746154,0.151053809421137,-17.017230116323,140.139718675448,5.57806090838514e-07,3.54466704140162,0.484183205721789,0.482439271931847,129.248194064245,0,10,1,0.3329,80.4703,0.0463,4.8944,0.5417,2,2.48454365371004,Inverse Transform.D,185863
