run_id,exec,run_label,run_number,run_name,run_retro,run_time_total,run_time_avg,n_par,low_bfmi,divergent,treedepth,max_rhat,min_neff,prop_rhat_105,prop_rhat_101,prop_neff_01,prop_neff_400,n_obs,looic,p_loo,elpd_loo,prop_pareto_k,total_ll,catch_ll,index_ll_1,index_ll_2,index_ll_3,index_ll_4,index_ll_5,index_ll_6,median_rmse,median_catch_rmse,median_index_rmse,index_rmse_1,index_rmse_2,index_rmse_3,index_rmse_4,index_rmse_5,index_rmse_6,logK,r,sigmao,sigmap,shape,msy-p0.5,Dmsy-p0.5,Pmsy-p0.5,Umsy-p0.5,Fmsy-p0.5,initial_population-p0.5,initial_depletion-p0.5,initial_U-p0.5,initial_F-p0.5,latest_population-p0.5,latest_depletion-p0.5,latest_U-p0.5,latest_F-p0.5,latest_P_Pmsy-p0.5,latest_D_Dmsy-p0.5,latest_U_Umsy-p0.5,latest_F_Fmsy-p0.5,recent_P_Pmsy-p0.5,recent_D_Dmsy-p0.5,recent_U_Umsy-p0.5,recent_F_Fmsy-p0.5,PriorMean_logK,PriorMean_logr,PriorMean_logshape,PriorMean_logsigmap,PriorMean_logsigmao,PriorSD_logK,PriorSD_logr,PriorSD_logshape,PriorSD_logsigmap,PriorSD_logsigmao,PriorMin_logk,PriorMax_logk,PriorSD_sigmaf,PriorSD_sigmao_add
0024-dwfn-c0.1-e0.3-s5_0-bspm_estq_softdep_mvprior,bspm_estq_softdep_mvprior,0024-dwfn-c0.1-e0.3-s5_0,0024-dwfn-c0.1-e0.3-s5,0,0,1334.929,1058.395,163,0,0,0,1.00909109051539,0.72503669618867,1,1,0,1,114,1372.65227173069,60.1970042554068,-686.326135865344,0.543859649122807,-641.042031194067,-647.765982110502,6.26951397073661,5.41380579311685,-49.8307035018984,6.81665277573552,0.00374772218698799,-33.6643281465977,,0.10653617625289,0.230282812572418,0.230282812572418,0.193509839894696,0.37800148008805,0.170998023208189,0.252604171012239,0.487656160984954,12.8875812256888,0.390842102065352,0.222518595354093,0.092756184217499,1.37111172516896,30223.795178205,0.427211207173991,171865.405143073,0.195421051032676,0.217436189895863,382337.036191554,0.966543022942497,0.00208431249844271,0.00208648770195995,167753.212290031,0.42993660809765,0.114356614942105,0.12144090962564,1.00802532035915,1.00802532035915,0.642508148596684,0.609653170796369,0.960677079986608,0.960677079986608,0.666425423666578,0.638634044992163,,,,-2.9311037,,,,,0.2661089,,,,,0.2
0025-dwfn-c0.2-e0.3-s5_0-bspm_estq_softdep_mvprior,bspm_estq_softdep_mvprior,0025-dwfn-c0.2-e0.3-s5_0,0025-dwfn-c0.2-e0.3-s5,0,0,687.028,507.8116,163,0,0,0,1.00857944558516,0.71347678598443,1,1,0,1,114,1463.9928581176,53.7295659732534,-731.996429058802,0.649122807017544,-693.029677248022,-697.075267549124,3.97477090613032,5.54656926020518,-45.0794527256536,6.84811901538188,0.722189025668509,-28.9484684042768,,0.211728946478222,0.243058876384605,0.243058876384605,0.185594099850392,0.381771167172335,0.165564364430181,0.249072370611538,0.485043183588941,12.7940743868969,0.394458815780315,0.238024082679024,0.0716252620457919,1.42302907030437,29325.0592349496,0.43432750426534,158995.846118011,0.197229407890157,0.219686295171019,348422.016473404,0.977580654319382,0.00344762234097551,0.00345357908596624,146725.70775424,0.416321889690742,0.128090780041695,0.13706997181292,0.961238491388382,0.961238491388382,0.65433333432885,0.629967940779547,0.927724312180089,0.927724312180089,0.703899524941398,0.67518447998572,,,,-2.9311037,,,,,0.2661089,,,,,0.2
0026-dwfn-c0.4-e0.3-s5_0-bspm_estq_softdep_mvprior,bspm_estq_softdep_mvprior,0026-dwfn-c0.4-e0.3-s5_0,0026-dwfn-c0.4-e0.3-s5,0,0,247.301,229.4842,163,0,0.002,0,1.01475792649879,0.599654091481975,1,0.993865030674847,0,1,114,1501.99457343118,28.0334084366083,-750.997286715592,0.947368421052632,-733.069225388139,-736.471983006807,3.52594892194446,4.87234451985038,-43.1149484766912,6.05463163485876,0.449012760895869,-28.5895973135473,,0.376137305732151,0.246789563767242,0.246789563767242,0.189122983672427,0.381643415800022,0.171774029601467,0.252763092773789,0.48734691775648,12.7111300555188,0.480177551669624,0.243339692824323,0.0562518720774765,1.17774543598625,31434.3197939278,0.398348312720812,133181.552512965,0.240088775834812,0.274553663589158,328903.680741512,0.993520841951693,0.00713104770600065,0.00715659515657509,128517.338496311,0.384950075849978,0.150893637721857,0.163570822772964,0.965641347226186,0.965641347226186,0.627896486835797,0.588540313534459,0.936225487926698,0.936225487926698,0.694683438004086,0.662821363021843,,,,-2.9311037,,,,,0.2661089,,,,,0.2
0027-dwfn-c0.1-e0.5-s5_0-bspm_estq_softdep_mvprior,bspm_estq_softdep_mvprior,0027-dwfn-c0.1-e0.5-s5_0,0027-dwfn-c0.1-e0.5-s5,0,0,1323.254,1080.7058,163,0,0,0.002,1.00912636445474,0.664649223510873,1,1,0,1,114,1369.645150949,55.7916013840587,-684.822575474499,0.543859649122807,-642.875066444197,-646.285583214781,3.14927461975004,5.72999939679887,-44.0692413099918,6.89357238578194,1.23954592331801,-28.6543183700754,,0.105613490155826,0.247955169077235,0.247955169077235,0.180033724941874,0.387268217480237,0.160702137665107,0.242858879783664,0.481500436940212,12.7478298722237,0.397688153945873,0.239554817889791,0.0662753170862991,1.42657293011483,28487.1642752114,0.43480445120909,148499.32799917,0.198844076972936,0.221699705507036,340146.204889104,0.990148912399608,0.00207859202580152,0.00208075529653985,140810.94675842,0.414536481647515,0.133723237017033,0.143550841621346,0.946737177800282,0.946737177800282,0.688766227792788,0.661500721306296,0.917127051863932,0.917127051863932,0.71345336555519,0.689385115829107,,,,-2.9311037,,,,,0.2661089,,,,,0.2
0028-dwfn-c0.2-e0.5-s5_0-bspm_estq_softdep_mvprior,bspm_estq_softdep_mvprior,0028-dwfn-c0.2-e0.5-s5_0,0028-dwfn-c0.2-e0.5-s5,0,0,645.512,451.748,163,0,0.001,0,1.00559803613047,0.739526307986358,1,1,0,1,114,1452.47654944907,49.7533742212887,-726.238274724533,0.605263157894737,-689.47466463563,-693.21624555749,3.53015009009061,5.4730226498998,-45.1441920358166,6.60834363874658,1.00073545928123,-30.3431890809393,,0.210520690275342,0.245589537767522,0.245589537767522,0.183491670032071,0.387708625155847,0.165723730926403,0.245808962263806,0.485441743435767,12.7200398153865,0.430110732439293,0.239403741978195,0.0622496733777381,1.35833188793603,29147.3322998568,0.425421325187511,141972.770929829,0.215055366219646,0.241686048659911,330642.300261857,0.994719257364909,0.00258066587994155,0.00258400153843128,136026.243700819,0.412102741038876,0.134830135940932,0.144829417248871,0.977988045646691,0.977988045646691,0.660465290948427,0.629413152279559,0.938723299547995,0.938723299547995,0.686606527620213,0.659245481550262,,,,-2.9311037,,,,,0.2661089,,,,,0.2
0029-dwfn-c0.4-e0.5-s5_0-bspm_estq_softdep_mvprior,bspm_estq_softdep_mvprior,0029-dwfn-c0.4-e0.5-s5_0,0029-dwfn-c0.4-e0.5-s5,0,0,446.48,298.0002,163,0,0.002,0,1.01050524903759,0.738026566647778,1,0.993865030674847,0,1,114,1509.66440533514,34.4503475402935,-754.83220266757,0.87719298245614,-731.378315756484,-736.274296855188,4.65774292263715,4.54289861080185,-47.4555940383883,5.74694045021516,-0.325989419985343,-33.5699031311,,0.409943664308916,0.238849075326831,0.238849075326831,0.194491394576624,0.386525858611444,0.178751793716302,0.252530272527124,0.48876044842997,12.6941267460638,0.507756780064454,0.233613802694272,0.0572601287732266,1.19253082448622,32313.495289804,0.400699548452464,128919.766631851,0.253878390032227,0.292867297842836,324647.09136339,0.996970134758712,0.00446267204148665,0.00447265948835029,127201.949475602,0.394142482286782,0.155068198991036,0.168499384731236,0.994854175712662,0.994854175712663,0.608433533664457,0.566999454948926,0.960597570346527,0.960597570346527,0.655167271467913,0.619852746703706,,,,-2.9311037,,,,,0.2661089,,,,,0.2
0030-dwfn-c0.1-e1-s5_0-bspm_estq_softdep_mvprior,bspm_estq_softdep_mvprior,0030-dwfn-c0.1-e1-s5_0,0030-dwfn-c0.1-e1-s5,0,0,1302.593,989.8024,163,0,0,0.016,1.00791514809408,0.736497770967029,1,1,0,1,114,1379.41047757652,60.0085699999139,-689.705238788259,0.482456140350877,-644.183691192088,-646.500307912497,2.48722787712678,5.47000951126378,-44.0353276770582,6.36270455204404,1.06675419935781,-28.4312264823196,,0.106140391666378,0.251104231000493,0.251104231000493,0.179634180096792,0.392704887825624,0.1640512956562,0.242753418797076,0.481747458469721,12.6995631874728,0.418500795434948,0.246310895906091,0.0660171313237974,1.41573832752904,28462.8187061855,0.433342895406855,142611.480142574,0.209250397717474,0.234773940920541,328251.531088069,0.9990546683933,0.00201788660622776,0.00201992528474169,136334.524661918,0.421155893414285,0.138200448605741,0.148732577552616,0.988943428542903,0.988943428542903,0.662552507960913,0.633046499405955,0.946835326568659,0.946835326568659,0.687941152233238,0.656575549592817,,,,-2.9311037,,,,,0.2661089,,,,,0.2
0031-dwfn-c0.2-e1-s5_0-bspm_estq_softdep_mvprior,bspm_estq_softdep_mvprior,0031-dwfn-c0.2-e1-s5_0,0031-dwfn-c0.2-e1-s5,0,0,586.229,519.279,163,0,0.001,0.001,1.01101940309073,0.698644471649876,1,0.993865030674847,0,1,114,1464.7468586608,55.2746877098182,-732.3734293304,0.535087719298246,-690.800099577299,-694.774391167727,3.68419266646683,5.19220568167906,-45.1704705708759,6.21607911300759,0.842678125609255,-30.9842795530722,,0.217688589840503,0.245175731172973,0.245175731172973,0.185664480887159,0.391398227496869,0.169587290417605,0.245658839906882,0.486464665393887,12.6566568771371,0.467723499598901,0.240097572681222,0.059516962793281,1.24274234905053,29277.3261364682,0.408496334814873,127327.660348559,0.233861749799451,0.266392642340312,311968.356367002,0.999876940744635,0.00222119036936053,0.00222366087199775,128511.790089857,0.409755484727993,0.148366021501066,0.160598449045116,0.985537051879087,0.985537051879087,0.636414362561539,0.604916586749039,0.944939854804475,0.944939854804475,0.668557472154082,0.63240739923241,,,,-2.9311037,,,,,0.2661089,,,,,0.2
0032-dwfn-c0.4-e1-s5_0-bspm_estq_softdep_mvprior,bspm_estq_softdep_mvprior,0032-dwfn-c0.4-e1-s5_0,0032-dwfn-c0.4-e1-s5,0,0,343.835,337.9942,163,0,0.002,0,1.00684814748421,0.753579181036194,1,1,0,1,114,1535.21572747495,46.793885801378,-767.607863737475,0.657894736842105,-733.877486525572,-739.774863127546,5.54521920177874,4.15629030452171,-51.3794499774983,5.45294791351984,-0.915832871916259,-36.3683524287325,,0.468470206275099,0.233529904778279,0.233529904778279,0.201423458102614,0.395515624484358,0.18483187207598,0.257126010025749,0.492108651566527,12.6946217729487,0.532522440166608,0.226645677843952,0.0558197376561089,1.14868431465102,33012.2618354007,0.39365015678679,126201.67147211,0.266261220083304,0.309516190596441,326760.959589102,1.00210788334311,0.00266318387215653,0.00266673645735953,126928.606026096,0.400751145856848,0.157912022152413,0.17187078634965,1.02430244915546,1.02430244915546,0.614501651978222,0.566767529743689,0.982591019584029,0.98259101958403,0.634412286549906,0.604433201566295,,,,-2.9311037,,,,,0.2661089,,,,,0.2
0033-dwfn-c0.1-e2-s5_0-bspm_estq_softdep_mvprior,bspm_estq_softdep_mvprior,0033-dwfn-c0.1-e2-s5_0,0033-dwfn-c0.1-e2-s5,0,0,1347.823,1133.5646,163,0,0.001,0.016,1.01110028356223,0.637040573604652,1,0.987730061349693,0,1,114,1381.66444530534,60.7708599310548,-690.832222652672,0.508771929824562,-643.911137608985,-646.320983904805,2.60573904094887,5.75782353776079,-43.4054873718616,6.77880561843003,1.36396197877639,-28.1177719382654,,0.106598050320078,0.251584842502966,0.251584842502966,0.17412859758399,0.393734326074077,0.156411311072572,0.240528989799136,0.482730291943803,12.7457520495518,0.421183645027865,0.244574469972306,0.0641789692135943,1.39737665941819,29009.2243482179,0.430841948516169,149953.968864894,0.210591822513932,0.2360337148114,342020.176188909,1.00422042867865,0.00188127416325884,0.0018830459822067,153707.674731716,0.456678133410619,0.125000122896945,0.133531541664362,1.06994041600662,1.06994041600662,0.606437663413636,0.577891243770076,1.02615358343721,1.02615358343721,0.624149231857159,0.588785938424136,,,,-2.9311037,,,,,0.2661089,,,,,0.2
0034-dwfn-c0.2-e2-s5_0-bspm_estq_softdep_mvprior,bspm_estq_softdep_mvprior,0034-dwfn-c0.2-e2-s5_0,0034-dwfn-c0.2-e2-s5,0,0,917.941,798.8254,163,0,0.003,0.01,1.0081756246484,0.680789803122286,1,1,0,1,114,1472.03269842546,58.4768475451236,-736.016349212731,0.482456140350877,-692.013344498522,-695.379977983773,3.44628240307291,5.13356670939065,-45.060861068539,6.27263194954607,0.834311200993805,-29.5465690631153,,0.222350841510345,0.24628151702252,0.24628151702252,0.183405996688004,0.395181379801502,0.166324827733804,0.245244713511256,0.484468745228797,12.6809497874362,0.473583078224587,0.241553927298548,0.0635533311207677,1.25837522310834,29780.7771811236,0.410866210363285,136855.492783682,0.236791539112294,0.269942000515954,320079.387191211,1.0016591282985,0.00202308314454319,0.00202513234262393,133501.445797862,0.426330565675357,0.140493402639969,0.151396816592241,1.0329820659706,1.0329820659706,0.600828860170346,0.56249351689017,0.990903075746013,0.990903075746013,0.631629416463041,0.59912973693629,,,,-2.9311037,,,,,0.2661089,,,,,0.2
0035-dwfn-c0.4-e2-s5_0-bspm_estq_softdep_mvprior,bspm_estq_softdep_mvprior,0035-dwfn-c0.4-e2-s5_0,0035-dwfn-c0.4-e2-s5,0,0,618.72,441.802,163,0,0.003,0,1.00598026674524,0.67159786258111,1,1,0,1,114,1555.6120453294,55.0496990914955,-777.806022664698,0.56140350877193,-736.914740401667,-742.353885832686,5.27108678379276,3.94519596229309,-51.7114928648573,5.23248205543797,-1.20406897128263,-36.5403668441483,,0.496206184669755,0.235881737278904,0.235881737278904,0.200808850912828,0.400394222914224,0.183710558605512,0.253750191334658,0.492531301781444,12.7119566396845,0.525886336269097,0.228699283800433,0.0576282035461553,1.19096062415532,33894.1922482478,0.400451022329811,132152.697837041,0.262943168134548,0.30499460254615,333771.459935555,1.00306806016638,0.00211179733427286,0.00211403032256519,140785.461779831,0.433245857730424,0.145415313801683,0.15713967649042,1.10319331443458,1.10319331443458,0.559320954376066,0.523184181133839,1.06652591448581,1.06652591448581,0.578073668702934,0.54119898533557,,,,-2.9311037,,,,,0.2661089,,,,,0.2
0036-dwfn-exeB-sy1952-cs0.2flat-e0.3-ss5reg_0-bspm_estq_softdep_mvprior,bspm_estq_softdep_mvprior,0036-dwfn-exeB-sy1952-cs0.2flat-e0.3-ss5reg_0,0036-dwfn-exeB-sy1952-cs0.2flat-e0.3-ss5reg,0,0,683.224,519.6838,163,0,0,0,1.00857944558516,0.71347678598443,1,1,0,1,114,1463.9928581176,53.7295659732534,-731.996429058802,0.649122807017544,-693.029677248022,-697.075267549124,3.97477090613032,5.54656926020518,-45.0794527256536,6.84811901538188,0.722189025668509,-28.9484684042768,,0.211728946478222,0.243058876384605,0.243058876384605,0.185594099850392,0.381771167172335,0.165564364430181,0.249072370611538,0.485043183588941,12.7940743868969,0.394458815780315,0.238024082679024,0.0716252620457919,1.42302907030437,29325.0592349496,0.43432750426534,158995.846118011,0.197229407890157,0.219686295171019,348422.016473404,0.977580654319382,0.00344762234097551,0.00345357908596624,146725.70775424,0.416321889690742,0.128090780041695,0.13706997181292,0.961238491388382,0.961238491388382,0.65433333432885,0.629967940779547,0.927724312180089,0.927724312180089,0.703899524941398,0.67518447998572,,,,-2.9311037,,,,,0.2661089,,,,,0.2
0037-dwfn-exeBF-sy1952-cs0.2flat-e0.3-ss5reg_0-bspm_estq_flex,bspm_estq_flex,0037-dwfn-exeBF-sy1952-cs0.2flat-e0.3-ss5reg_0,0037-dwfn-exeBF-sy1952-cs0.2flat-e0.3-ss5reg,0,0,718.877,524.4984,163,0,0,0,1.00857944558516,0.71347678598443,1,1,0,1,114,1463.9928581176,53.7295659732534,-731.996429058802,0.649122807017544,-693.029677248022,-697.075267549124,3.97477090613032,5.54656926020518,-45.0794527256536,6.84811901538188,0.722189025668509,-28.9484684042768,,0.211728946478222,0.243058876384605,0.243058876384605,0.185594099850392,0.381771167172335,0.165564364430181,0.249072370611538,0.485043183588941,12.7940743868969,0.394458815780315,0.238024082679024,0.0716252620457919,1.42302907030437,29325.0592349496,0.43432750426534,158995.846118011,0.197229407890157,0.219686295171019,348422.016473404,0.977580654319382,0.00344762234097551,0.00345357908596624,146725.70775424,0.416321889690742,0.128090780041695,0.13706997181292,0.961238491388382,0.961238491388382,0.65433333432885,0.629967940779547,0.927724312180089,0.927724312180089,0.703899524941398,0.67518447998572,,,,-2.9311037,,,,,0.2661089,,,,,0.2
0038-dwfn-exeBX-sy1952-cs0.2flat-e0.3-ss5reg_0-bspm_estq_softdep_mvprior_x0,bspm_estq_softdep_mvprior_x0,0038-dwfn-exeBX-sy1952-cs0.2flat-e0.3-ss5reg_0,0038-dwfn-exeBX-sy1952-cs0.2flat-e0.3-ss5reg,0,0,433.094,420.3836,164,0,0,0,1.00562652657055,0.667184271711726,1,1,0,1,114,1462.51478602958,53.2490145303906,-731.257393014791,0.68421052631579,-692.682623869848,-696.993055639618,4.14615372725318,5.38534432463868,-45.4778367204151,6.5825315249322,0.630026720222147,-29.7022869630255,,0.212044122936933,0.24242768039131,0.24242768039131,0.185904954530772,0.380980995879147,0.166066841256178,0.249538723650757,0.484353711846705,12.7637383819257,0.41194181226432,0.235040414405885,0.0715132418180269,1.36327414825908,29225.3833352031,0.42611445128999,148951.796808784,0.20597090613216,0.230635179116884,343304.624535901,0.980893661989467,0.00351745833100525,0.00352365913254265,137330.895535801,0.395432251925966,0.134076591560009,0.143958841281191,0.943416482400614,0.943416482400614,0.666556900484971,0.637591841645815,0.912208892252025,0.912208892252025,0.715992271435598,0.689576485966385,,,,-2.9311037,,,,,0.2661089,,,,,0.2
0039-dwfn-exeBFX-sy1952-cs0.2flat-e0.3-ss5reg_0-bspm_estq_flex_x0,bspm_estq_flex_x0,0039-dwfn-exeBFX-sy1952-cs0.2flat-e0.3-ss5reg_0,0039-dwfn-exeBFX-sy1952-cs0.2flat-e0.3-ss5reg,0,0,490.954,469.4584,164,0,0,0,1.00562652657055,0.667184271711726,1,1,0,1,114,1462.51478602958,53.2490145303906,-731.257393014791,0.68421052631579,-692.682623869848,-696.993055639618,4.14615372725318,5.38534432463868,-45.4778367204151,6.5825315249322,0.630026720222147,-29.7022869630255,,0.212044122936933,0.24242768039131,0.24242768039131,0.185904954530772,0.380980995879147,0.166066841256178,0.249538723650757,0.484353711846705,12.7637383819257,0.41194181226432,0.235040414405885,0.0715132418180269,1.36327414825908,29225.3833352031,0.42611445128999,148951.796808784,0.20597090613216,0.230635179116884,343304.624535901,0.980893661989467,0.00351745833100525,0.00352365913254265,137330.895535801,0.395432251925966,0.134076591560009,0.143958841281191,0.943416482400614,0.943416482400614,0.666556900484971,0.637591841645815,0.912208892252025,0.912208892252025,0.715992271435598,0.689576485966385,,,,-2.9311037,,,,,0.2661089,,,,,0.2
0040-dwfn-exeBF-sy1952-cs0.2DWflat-e0.3-ss5reg_0-bspm_estq_flex,bspm_estq_flex,0040-dwfn-exeBF-sy1952-cs0.2DWflat-e0.3-ss5reg_0,0040-dwfn-exeBF-sy1952-cs0.2DWflat-e0.3-ss5reg,0,0,648.434,478.1452,163,0,0.003,0,1.00777768353287,0.725021121862696,1,1,0,1,114,1462.06123322824,41.1370177240048,-731.030616614122,0.719298245614035,-701.542482457809,-705.650745426779,3.85856364108156,5.34009156213442,-45.4695532937369,6.45698450804695,0.54870186572181,-32.2447249289052,,0.2062261891056,0.243287704856407,0.243287704856407,0.188229824526775,0.378074706319586,0.16974526751856,0.248377755690232,0.48771396443038,12.5951472153027,0.502595735756507,0.237654647124602,0.060909517842212,1.158376948029,28680.1992813714,0.395228710762439,115117.165867802,0.251297867878254,0.289414072921876,294816.510360015,1.00552882370943,0.0319293377915831,0.0324501967240171,111406.853812466,0.375538750559515,0.162428461963327,0.17724860393678,0.960285076673225,0.960285076673225,0.653990923475007,0.615369620877071,0.910335511717312,0.910335511717312,0.693895556184196,0.659034806946667,,,,-2.9311037,,,,,0.2661089,,,,,0.2
0041-dwfn-exeBF-sy1952-cs0.2DWpower-e0.3-ss5reg_0-bspm_estq_flex,bspm_estq_flex,0041-dwfn-exeBF-sy1952-cs0.2DWpower-e0.3-ss5reg_0,0041-dwfn-exeBF-sy1952-cs0.2DWpower-e0.3-ss5reg,0,0,718.876,524.66,163,0,0.01,0,1.00774832082291,0.743806907833056,1,1,0,1,114,1490.17624368347,27.3267041008786,-745.088121841734,0.885964912280702,-726.822055568459,-731.322667282893,4.46207294141033,4.81337363018577,-43.7008755212245,5.98180640982405,0.377324650368637,-32.7394609318295,,0.324565755872196,0.241111102142291,0.241111102142291,0.194571790556274,0.378223270483161,0.178007811216485,0.25272499445014,0.489921097020129,12.6173125399028,0.534576801421598,0.23589463875122,0.0556790369638838,1.13405305004426,30279.6845886266,0.391245734370023,116173.602790152,0.267288400710799,0.311003146810998,302462.305184787,1.00329525574035,0.0284552089404267,0.028867906175907,96401.3205976696,0.320400078329588,0.184128052788938,0.203497865326694,0.836835211524914,0.836835211524914,0.695813120261653,0.655367211392417,0.794618691097458,0.794618691097458,0.740112628637639,0.706915618601188,,,,-2.9311037,,,,,0.2661089,,,,,0.2
0042-dwfn-exeB-sy1952-cs0.2correct-e0.3-ss5reg_0-bspm_estq_softdep_mvprior,bspm_estq_softdep_mvprior,0042-dwfn-exeB-sy1952-cs0.2correct-e0.3-ss5reg_0,0042-dwfn-exeB-sy1952-cs0.2correct-e0.3-ss5reg,0,0,725.986,543.9648,163,0,0.001,0,1.00886458395921,0.722478029264834,1,1,0,1,114,1440.68287728985,42.4089290326828,-720.341438644927,0.649122807017544,-689.661833579884,-693.435779970986,3.53008731530082,5.09443519707152,-43.7769468284756,6.1735285889462,0.783114485466219,-30.5701134685038,,0.200598825214414,0.245552337380657,0.245552337380657,0.189443571719965,0.378993179745599,0.169344336238734,0.249941538701407,0.485841610420166,12.5991769911712,0.497292150223739,0.239207808112016,0.0596790441252721,1.17402885799944,28653.7240913251,0.39775319210188,115840.371272652,0.248646075111869,0.285878485352444,299848.217498586,1.00479219556678,0.0261390249652231,0.0264867216353727,110646.536216135,0.37412271224251,0.164230025028486,0.179401867015433,0.954506323418513,0.954506323418513,0.660343804043116,0.621958767942227,0.910943496860474,0.910943496860473,0.704689768869928,0.667705077809261,,,,-2.9311037,,,,,0.2661089,,,,,0.2
0043-dwfn-exeBX-sy1953-cs0.2flat-e0.3-ss5reg_0-bspm_estq_softdep_mvprior_x0,bspm_estq_softdep_mvprior_x0,0043-dwfn-exeBX-sy1953-cs0.2flat-e0.3-ss5reg_0,0043-dwfn-exeBX-sy1953-cs0.2flat-e0.3-ss5reg,0,0,662.414,569.4916,162,0,0,0,1.01314605995058,0.622533710402529,1,0.993827160493827,0,1,113,1427.53501293711,43.4077837599084,-713.767506468555,0.690265486725664,-682.007357042028,-685.160488101072,3.16649266229664,4.99370730965,-42.8456439428528,6.07901321923034,0.874765237647024,-29.9197481517929,,0.201941994676109,0.248907516837542,0.248907516837542,0.191285930948066,0.380741644045851,0.173489710937462,0.251270844738776,0.483989311252658,12.59478758586,0.517345978836273,0.242770286827703,0.059614508145585,1.06969801504594,28643.9700293159,0.380339840823348,111503.566003781,0.258672989418136,0.299313441739702,298178.097708506,1.01251922359725,0.0451388774551151,0.0461893706142481,103077.986060555,0.351330877862808,0.173756061825575,0.1908652266503,0.923861181226444,0.923861181226444,0.668827764140554,0.630267840412478,0.890932991257901,0.890932991257901,0.716276064902069,0.680857834475108,,,,-2.9311037,,,,,0.2661089,,,,,0.2
0044-dwfn-exeBX-sy1952-cs0.2DWNoProc-e0.5-ss5reg_0-bspm_estq_softdep_mvprior_x0,bspm_estq_softdep_mvprior_x0,0044-dwfn-exeBX-sy1952-cs0.2DWNoProc-e0.5-ss5reg_0,0044-dwfn-exeBX-sy1952-cs0.2DWNoProc-e0.5-ss5reg,0,0,445.604,435.7968,164,0,0,0,1.0102571588448,0.633460093647646,1,0.99390243902439,0,1,114,1468.68751292898,49.7650198408168,-734.343756464488,0.587719298245614,-696.697188176144,-694.629474483581,-1.84123044254411,5.70821919271191,-40.7102675844199,6.50897975379443,2.41657974354122,-21.7538842409753,,0.214968487796614,0.279687579685199,0.279687579685199,0.150091371178998,0.397190780584699,0.133761108335474,0.226552011393561,0.475546725741365,12.7643593077212,0.358943837827148,0.269808236750633,0.00100098055428667,1.57497875772505,27862.0771838293,0.453837941146632,160434.749398631,0.179471918913574,0.19780714471006,348197.733803325,1.0009337944385,0.00246699239345549,0.00247004043322658,152014.763768798,0.427028417509515,0.12510563698776,0.133652128271101,0.931156970039809,0.931156970039809,0.726289550826208,0.70140982988287,0.902695294937906,0.902695294937906,0.750345239549062,0.731818788801962,,,,-6.90775527898214,,,,,0.05,,,,,0.2
0045-dwfn-exeBX-sy1952-cs0.2DWNoProcOldlKPrior-e0.5-ss5reg_0-bspm_estq_softdep_mvprior_x0,bspm_estq_softdep_mvprior_x0,0045-dwfn-exeBX-sy1952-cs0.2DWNoProcOldlKPrior-e0.5-ss5reg_0,0045-dwfn-exeBX-sy1952-cs0.2DWNoProcOldlKPrior-e0.5-ss5reg,0,0,407.63,355.146,164,0,0.001,0,1.00815085580851,0.701245798685978,1,1,0,1,114,1468.45680017096,49.0374163241186,-734.228400085481,0.596491228070175,-696.672388401473,-694.008664145279,-2.45578785189581,6.28307087684976,-40.4556955733826,7.09301879980205,3.02804228275126,-18.5060699690368,,0.214297486297477,0.283272154778941,0.283272154778941,0.135294053744803,0.399346730525485,0.111555403924111,0.217152801724924,0.472064532656949,12.9997476573136,0.255351234466298,0.276559676990365,0.00100141903277175,1.98433157320607,27465.6810509737,0.498480709900698,223749.186628149,0.127675617233149,0.13659395978616,444869.952518074,0.999251630634259,0.00194822437018055,0.00195012462784755,200242.360715609,0.447482406410167,0.0998000337975333,0.105138355746883,0.897743927560549,0.897743927560549,0.782296697470532,0.77052103049795,0.881668869573228,0.881668869573228,0.806792368274465,0.797453532491192,,,,-6.90775527898214,,,,,0.05,,,,,0.2
0046-dwfn-exeBX-sy1952-cs0.2DWNoProcOldlKPrior-e0.3-ss5reg_0-bspm_estq_softdep_mvprior_x0,bspm_estq_softdep_mvprior_x0,0046-dwfn-exeBX-sy1952-cs0.2DWNoProcOldlKPrior-e0.3-ss5reg_0,0046-dwfn-exeBX-sy1952-cs0.2DWNoProcOldlKPrior-e0.3-ss5reg,0,0,431.012,390.4384,164,0,0.003,0,1.00857118100301,0.539378048524884,1,1,0,1,114,1483.74260847788,53.4897896099108,-741.871304238941,0.675438596491228,-701.717378199629,-698.861085514306,-2.5373873930761,6.4047930496183,-40.5801619836544,7.0939705444453,2.96585959773437,-17.1448134890355,,0.214757915063573,0.283354259588779,0.283354259588779,0.13330336111092,0.399461229611911,0.113091136892145,0.218230498916456,0.470681852737535,13.0205998774617,0.240458565246012,0.278048870237814,0.000999119768471581,2.18378728283106,27000.0571443425,0.516955664661177,233956.503799332,0.120229282623006,0.128093959904896,452680.936235867,0.997558619266447,0.00270943586752714,0.00271311303417496,203269.066234795,0.457473673036459,0.0922615260902093,0.0967989662044227,0.87850966250159,0.87850966250159,0.788504270592367,0.776691583571386,0.862840388113193,0.862840388113193,0.823521939477228,0.814664730705241,,,,-6.90775527898214,,,,,0.05,,,,,0.2
