run_label,Year,Removals,Numbers,Depletion,Fishing mortality,D_Dmsy,F_Fmsy
0107-nz-alt_0,1975,17194.4934220315,94830.8740461603,0.335154481279917,0.148693305753273,0.625785039495292,0.633979713985094
0107-nz-alt_0,1976,21292.8199688913,106213.26043437,0.37805704089126,0.17578617646474,0.699148933850157,0.743395439839174
0107-nz-alt_0,1977,22042.0226721428,111290.806223533,0.395374819258631,0.172296741073859,0.739344115091774,0.719353757116176
0107-nz-alt_0,1978,19348.8460005616,116947.754007722,0.421371468173045,0.13778690698744,0.784008146976241,0.572179906152988
0107-nz-alt_0,1979,26766.9916615754,129902.370885094,0.46579812838362,0.183321811436765,0.872865390994978,0.765898203516622
0107-nz-alt_0,1980,37841.9664279882,133146.784415416,0.47708251073528,0.273060103746011,0.902213715179528,1.13773855790671
0107-nz-alt_0,1981,39838.397327463,118053.873743274,0.430567437375789,0.315678928534472,0.812282625032086,1.32567634691859
0107-nz-alt_0,1982,32960.2469225426,105774.00944772,0.384543257509647,0.290489827341536,0.715240476763328,1.22441755309801
0107-nz-alt_0,1983,23220.6272892488,97011.0506117417,0.347917199050593,0.224186867597738,0.642951931589619,0.946858050931112
0107-nz-alt_0,1984,23173.3976109277,91682.8057916214,0.328272012617467,0.231531406559491,0.619236598845227,0.972967870968918
0107-nz-alt_0,1985,25852.5503257831,88504.6766667617,0.316656897935757,0.260848918924879,0.594801713933392,1.11698566487035
0107-nz-alt_0,1986,19048.3237192045,84674.5853918452,0.305436199034402,0.189317105447142,0.565758657424328,0.806329352325891
0107-nz-alt_0,1987,18547.9360075023,90474.9316056984,0.321605828321335,0.166460116469462,0.610535592117501,0.701637090804606
0107-nz-alt_0,1988,31121.2329927186,100117.455640302,0.363446443343739,0.261151001211042,0.682260107565027,1.09159701022692
0107-nz-alt_0,1989,27914.0638206932,103154.271347713,0.368720627410879,0.231690338161182,0.696030614122708,0.979879143509287
0107-nz-alt_0,1990,23670.862448165,104184.544003613,0.371620624189164,0.201134436297157,0.703920881542995,0.846448971113692
0107-nz-alt_0,1991,20920.2468202275,104660.709592886,0.374001108985742,0.166373856743204,0.705620157469619,0.700170351458209
0107-nz-alt_0,1992,22244.303854387,111830.655819196,0.401338868059459,0.161733923340941,0.758376052602047,0.68513312574824
0107-nz-alt_0,1993,22924.1136899483,123293.725155208,0.445557840608532,0.146769004365986,0.841252447243314,0.607510156357913
0107-nz-alt_0,1994,32417.6825220245,144491.640963859,0.522521884010371,0.191416808064725,0.987674069947224,0.793856791543957
0107-nz-alt_0,1995,30240.0520959723,150901.939029519,0.544429784279562,0.180333946313298,1.0276736066164,0.758246405571953
0107-nz-alt_0,1996,24902.2529112975,151203.609130224,0.546334268330259,0.146100634368661,1.02201317886042,0.609062351167437
0107-nz-alt_0,1997,28605.6955289633,157217.49607977,0.563631513036725,0.162187538011422,1.0695932619701,0.693007708599652
0107-nz-alt_0,1998,40348.1733446358,160044.736566662,0.575519682542561,0.227539602122814,1.08958394266373,0.966382480243332
0107-nz-alt_0,1999,38007.3683761373,151765.969818069,0.546009211641446,0.236982579435154,1.04151157230074,0.99402361253293
0107-nz-alt_0,2000,34644.7207902543,139736.925312062,0.506743532581374,0.22860447101966,0.95267427913937,0.935746656277616
0107-nz-alt_0,2001,33503.9136029613,134767.724437766,0.483403731265837,0.22898376105018,0.918129148829898,0.933511525349446
0107-nz-alt_0,2002,36306.2402680726,129092.694432821,0.471111009626837,0.249248707097499,0.88669791627612,1.02211364102685
0107-nz-alt_0,2003,39693.0746857249,128123.410309949,0.460822643468066,0.283942694887013,0.867634707416723,1.17563152022532
0107-nz-alt_0,2004,34880.5755932929,120848.230969708,0.435760596270379,0.265595367714363,0.815448975770023,1.11192545617564
0107-nz-alt_0,2005,28739.2876164522,113575.896845903,0.404619856705837,0.225873912605703,0.754533512763336,0.957775632804386
0107-nz-alt_0,2006,25265.5870700928,111085.69322919,0.397822918180063,0.206381221333988,0.739707810590152,0.86931357914233
0107-nz-alt_0,2007,24245.1292577265,111004.711556176,0.394826369208354,0.200406215432686,0.735094858071336,0.848217844534807
0107-nz-alt_0,2008,25288.0701122422,107415.153540661,0.387436024674917,0.207666962908655,0.731205099406781,0.868603410305367
0107-nz-alt_0,2009,26345.4392831193,108379.32838956,0.392976700238482,0.223256498014662,0.738474352311508,0.94598423135897
0107-nz-alt_0,2010,29601.9419308915,104578.443060348,0.374822111983029,0.26305268770584,0.704952157680494,1.0991779149339
0107-nz-alt_0,2011,27691.9955837802,98037.3294537715,0.34927967381784,0.258167560295759,0.660224486752165,1.07082635618153
0107-nz-alt_0,2012,28141.1278980713,94887.0152096346,0.338382669929477,0.270902320044418,0.63392045544545,1.13642316937647
0107-nz-alt_0,2013,23341.7955501113,89859.980380827,0.321387354506154,0.236117051492672,0.601438805070029,0.974584521178295
0107-nz-alt_0,2014,25703.5849029064,87478.1075700124,0.314864898245536,0.262509921070487,0.590600783826212,1.10943551133373
0107-nz-alt_0,2015,24737.5662249841,85652.4473227765,0.302476305341579,0.257322774458082,0.566966024902716,1.08967050379825
0107-nz-alt_0,2016,18877.1372817895,83437.9071520546,0.293546557362165,0.195666067386088,0.551604457521737,0.848355441556191
0107-nz-alt_0,2017,19476.9742401041,86293.2865662554,0.298288345222422,0.198096740639812,0.554018923081793,0.853104920215674
0107-nz-alt_0,2018,20818.5352455441,87600.4100997854,0.310230110484765,0.207620588548432,0.578040021921564,0.877604994949183
0107-nz-alt_0,2019,22010.6864552692,89482.9927270674,0.317486987825617,0.216386993166995,0.593914887970593,0.916723544012222
0107-nz-alt_0,2020,21151.6478167786,90425.7150435278,0.320573414624999,0.202317373499656,0.602580412791749,0.846989025613701
0107-nz-alt_0,2021,20403.4946446282,93233.5952013604,0.335904372253285,0.182895075669247,0.637434037580818,0.770901434821545
0107-nz-alt_0,2022,17488.4896073343,100543.273415655,0.365424398873643,,0.688389737844727,
