name,year,mean,median,q025,q975,sd,n
F_Fmsy,1998,0.952020809010294,0.96826930595311,0.0782141547590086,1.68839734068121,0.376267382919036,4000
P,1998,309659.813462294,178939.520558615,74046.3469571767,1730844.11709951,488510.274900206,4000
removals,1998,40746.2938381491,40400.4786168626,30802.8341320551,52439.0560301537,5546.00915029449,4000
D,1999,0.562696058921273,0.523922591301114,0.293398622125187,1.06350103298878,0.19469788323867,4000
D_Dmsy,1999,1.20295537000659,1.08508848627523,0.689013389061495,2.52892546498383,0.480673936480081,4000
F,1999,0.229333335192074,0.222050866597862,0.0231977894252208,0.49186660581755,0.117428108878854,4000
F_Fmsy,1999,0.975902080803507,0.990553741460148,0.0791506506609108,1.71196768390248,0.384468806657044,4000
P,1999,297399.526539889,168032.912541623,67563.8107668795,1728274.94704414,486857.087408043,4000
removals,1999,38543.7994744421,38369.3557327621,28508.7838136149,49448.3730392945,5282.06403553569,4000
D,2000,0.520293991025895,0.484679846213992,0.261896021376659,0.998867592269207,0.18655053780497,4000
D_Dmsy,2000,1.11030135237039,0.998331893939119,0.633986617240809,2.33620883836579,0.45543041454502,4000
F,2000,0.217664419299947,0.210451059622549,0.0221112209947411,0.457037594713273,0.110557636619651,4000
F_Fmsy,2000,0.927643895741272,0.942108575484556,0.0743711011333175,1.62253149752945,0.365315311114342,4000
P,2000,277833.985717067,154948.709532747,61193.8789215628,1663648.27480552,464375.243331887,4000
removals,2000,34718.3493645052,34469.7448524224,26383.1398359651,44498.2337792157,4625.26475239611,4000
D,2001,0.49821508765057,0.458192550454583,0.247626918124203,0.980960793954968,0.183741406035894,4000
D_Dmsy,2001,1.06271626869652,0.952919064604853,0.600336905365594,2.29393504634954,0.44525476865444,4000
F,2001,0.215381881107258,0.211442237390813,0.02176793471693,0.445422085403622,0.107120868568709,4000
F_Fmsy,2001,0.922288969406976,0.934354256520675,0.0730994794562022,1.62992171911027,0.366929754286981,4000
P,2001,268057.767733599,147654.176524145,58373.8680198288,1633930.23485004,456437.37781084,4000
removals,2001,33569.4274166309,33194.8204691327,25659.9160668453,43937.6586510452,4637.58760988354,4000
D,2002,0.48590290832845,0.443581555887676,0.246387504149543,0.972127378971338,0.180998540556727,4000
D_Dmsy,2002,1.03721526801197,0.925834662804091,0.586237044356201,2.25159408677207,0.438820867821517,4000
F,2002,0.23325623916124,0.229642236838393,0.023069645386956,0.477204910290842,0.114286098744416,4000
F_Fmsy,2002,1.00324795846309,1.02286285042853,0.0768886110519471,1.78104201099259,0.401544679334101,4000
P,2002,262962.784049775,142514.326797058,58786.399449338,1595748.12522281,455314.352767551,4000
removals,2002,36295.533612645,35904.942229556,27557.2714267949,47620.5371523725,5082.02379596863,4000
D,2003,0.48047331697691,0.433756834288018,0.245006143235396,0.98121331030197,0.184122267199254,4000
D_Dmsy,2003,1.02645896934777,0.908744604027871,0.580734047343549,2.28039753893007,0.448567855304894,4000
F,2003,0.267833969953117,0.263578801480492,0.0244114016664499,0.550121699422538,0.132577439674939,4000
F_Fmsy,2003,1.14729370176056,1.17416211415864,0.086198272247535,2.01627386213166,0.45443692011424,4000
P,2003,262241.504948189,139693.268009187,57169.7528487132,1597950.39767477,461815.4164564,4000
removals,2003,39922.4074182844,39626.2289989406,30435.6791146287,51368.6621283356,5348.37004216964,4000
D,2004,0.457770052945284,0.409185697383301,0.227743784028975,0.98119415037029,0.187171351454749,4000
D_Dmsy,2004,0.977446620414831,0.849374781380804,0.547141628183375,2.30673697233328,0.45222652699904,4000
F,2004,0.257234999498654,0.250706396893254,0.0223176534051284,0.554095262975822,0.133208984370582,4000
F_Fmsy,2004,1.09140377778794,1.12164673629746,0.0785106386657618,1.88178277122698,0.430001840671698,4000
P,2004,254489.233020223,132340.408626925,52136.1515160609,1602563.7332709,461016.446906936,4000
removals,2004,35424.5185666473,35146.7926957203,27177.2457103523,45114.8834993774,4593.62385624319,4000
D,2005,0.434860053647469,0.384191544673714,0.207518259595986,0.975681843898475,0.190047753921021,4000
D_Dmsy,2005,0.927674153865806,0.793374693291043,0.512839819887225,2.27466225908533,0.455409276860084,4000
F,2005,0.223567596011918,0.215167418035244,0.0175596425811112,0.491231747513388,0.119761996214772,4000
F_Fmsy,2005,0.942274413108912,0.969742496921253,0.0617376258910523,1.64786710202084,0.375157009323467,4000
P,2005,246023.444738392,124020.772548692,47191.3881997234,1560574.2809376,459670.853996848,4000
removals,2005,28936.7956679432,28697.9832823704,22138.4566845173,37322.6771563391,3872.28056999538,4000
D,2006,0.42183626577483,0.372745057576107,0.198222375616144,0.956878314124027,0.187297566130048,4000
D_Dmsy,2006,0.900426147839155,0.767071507364555,0.489040792618731,2.23786082150863,0.448486439183691,4000
F,2006,0.201503890147686,0.192240718092843,0.0160466138335642,0.444596930210685,0.109738956469545,4000
F_Fmsy,2006,0.846624352272261,0.872071715183205,0.0571620001040552,1.46678364548196,0.33487877484477,4000
P,2006,239925.228061212,119757.155174137,46314.0189505775,1522665.45124024,456922.327744861,4000
removals,2006,25503.9583109768,25237.778802976,19454.6997789339,33004.1486494835,3443.32682891124,4000
D,2007,0.418279640086992,0.371509020405468,0.198215190084539,0.94844881822631,0.184420048997197,4000
D_Dmsy,2007,0.894019632019039,0.761988934736525,0.47851295945615,2.2167208559757,0.445139441282738,4000
F,2007,0.195703502999065,0.186133666560764,0.015111661625332,0.441145878780963,0.108216934088545,4000
F_Fmsy,2007,0.820125125108248,0.848877105604424,0.0542999780010955,1.41248150025801,0.324026872565411,4000
P,2007,237668.994687833,119298.740355268,46029.9584347877,1521173.96319558,454892.119309656,4000
removals,2007,24494.7277080384,24192.0415067589,18653.306270091,32061.2918601929,3406.5132559203,4000
D,2008,0.415999114938293,0.3680635026448,0.195643077981281,0.952249033962373,0.183211880798166,4000
D_Dmsy,2008,0.889371803308074,0.759375997973469,0.476024650218907,2.20381622165585,0.440552003238636,4000
F,2008,0.202491517217447,0.195213977550508,0.0161636602571193,0.44135963442873,0.109945836851424,4000
F_Fmsy,2008,0.849127195204717,0.876201991111178,0.0562009481150971,1.44981169988768,0.331771820477428,4000
P,2008,236483.31667801,118433.890283773,46823.5297546537,1516416.5846261,453959.569616898,4000
removals,2008,25423.1705940104,25283.3632543306,18969.7736504308,32866.3523267395,3471.38686629077,4000
D,2009,0.414388045941287,0.366361796009933,0.202251490391881,0.950532311410289,0.182464421149729,4000
D_Dmsy,2009,0.887184574209461,0.758031550982066,0.472321678683391,2.20529529382025,0.442928894726692,4000
F,2009,0.217700145275649,0.209292802169935,0.0171210410273175,0.476390064950416,0.118322273314999,4000
F_Fmsy,2009,0.911892122213099,0.944170583061577,0.0592742647903571,1.5382343870586,0.353831279382075,4000
P,2009,235238.621063901,117740.671275183,47435.6074056491,1541483.94635374,449575.500009915,4000
removals,2009,26651.0838309411,26474.9579277512,20086.4519946189,34454.8316270296,3655.83086662079,4000
D,2010,0.401418103482604,0.355409106216103,0.193944387217689,0.928459051859108,0.177495771348153,4000
D_Dmsy,2010,0.858732487076503,0.735396255943106,0.458007005812164,2.15040988027246,0.430344378898379,4000
F,2010,0.253172665779375,0.241117621456977,0.0188493739446431,0.550358737897195,0.137009877702377,4000
F_Fmsy,2010,1.06148763405045,1.09730907445445,0.0663589598178515,1.81771210367772,0.416324845704202,4000
P,2010,227639.695780788,113778.885276659,45558.5718526442,1473953.56209924,432142.097589349,4000
removals,2010,29775.966628207,29375.035646487,22532.4498139811,39210.2162047537,4313.85317409759,4000
D,2011,0.381433636438701,0.33507490482487,0.178173442513129,0.926538595279012,0.176686780781617,4000
D_Dmsy,2011,0.814402141599121,0.692882371211232,0.430339921928434,2.06408727421584,0.424277635753831,4000
F,2011,0.244388893008725,0.233291485730274,0.0183100632749182,0.537762555933203,0.132671663454386,4000
F_Fmsy,2011,1.02315737430074,1.05854926640159,0.0643705501864404,1.75355522510744,0.39964622018355,4000
P,2011,219004.97046286,107409.55390123,41804.5677929161,1435290.41337637,424503.053909864,4000
removals,2011,27724.1406758377,27486.1223378148,21070.6540957679,36053.6395412282,3752.03986081249,4000
D,2012,0.371927400845303,0.324320028492086,0.171415306941022,0.907029615979292,0.176595437657537,4000
D_Dmsy,2012,0.793737436772698,0.670240021858455,0.418494126537336,2.05824769018673,0.424395197365763,4000
F,2012,0.258468490278947,0.245503860432298,0.0193747147851341,0.572878791407186,0.142472813821455,4000
F_Fmsy,2012,1.07550870799271,1.11946316655589,0.0669535334079398,1.78988584918576,0.41335518114984,4000
P,2012,215018.124861529,104778.4375602,40086.2190454591,1459303.86481949,418944.237452012,4000
removals,2012,28166.138657799,27908.7966593685,21198.3926350901,36543.955236406,3820.31050183566,4000
D,2013,0.359557421135256,0.310537505463501,0.159514195884061,0.911662129393138,0.179358264061122,4000
D_Dmsy,2013,0.766614762588939,0.638866336385043,0.397392434040455,2.0553331744044,0.430262377386629,4000
F,2013,0.221025056285099,0.206851719449909,0.0154154048760979,0.501015577231885,0.126133557676605,4000
F_Fmsy,2013,0.914847372769617,0.948938337251232,0.0556589909567741,1.56949449975878,0.35867132027858,4000
P,2013,210895.191985944,100296.26482106,36866.2158221097,1439246.63682826,419548.410515331,4000
removals,2013,23328.8769485855,23055.3671009079,17438.0736428682,31115.247278453,3488.13061441514,4000
D,2014,0.358233909596676,0.309003950664889,0.155665407817736,0.909180964006889,0.178883184923126,4000
D_Dmsy,2014,0.763964363215247,0.639131696301894,0.394040650008033,2.04417763603175,0.430136569735842,4000
F,2014,0.245195625336844,0.228723317922098,0.0166417821510724,0.568740741208789,0.141090125047595,4000
F_Fmsy,2014,1.01234753027122,1.05225880599627,0.0604916755583319,1.71003944462356,0.395221745593186,4000
P,2014,209734.106417198,100919.690570697,36933.5523671376,1383745.87172604,416624.201909625,4000
removals,2014,25712.8667636845,25607.7148214652,18994.9029024792,33432.9215427743,3578.90346732814,4000
D,2015,0.355460273434956,0.30394929426845,0.14904672493375,0.917818763112207,0.184099784209522,4000
D_Dmsy,2015,0.757588066290065,0.625899119357315,0.381332291839864,2.10474980895233,0.44151688756646,4000
F,2015,0.243922563323646,0.224075690231507,0.016687640341754,0.590043807463251,0.145060434499955,4000
F_Fmsy,2015,1.00192490739994,1.04101369940586,0.0579779788820622,1.70399759524397,0.397787337702601,4000
P,2015,210363.134638525,99215.2170588995,34864.7604896568,1405382.68839468,423299.554024434,4000
removals,2015,24732.0817814445,24526.7001576044,18794.9373092811,31856.3995017205,3366.15984839309,4000
D,2016,0.349089215975576,0.297572860888692,0.139368152696768,0.907838844966393,0.184692060830995,4000
D_Dmsy,2016,0.743559904067742,0.610120461519766,0.360639326451142,2.06154190431655,0.444219802852006,4000
F,2016,0.189064769592598,0.170451801244829,0.0123636726606681,0.468211733095652,0.116176892933199,4000
F_Fmsy,2016,0.773654823944961,0.799330723841653,0.0454043858945245,1.35316219474968,0.317203118829604,4000
P,2016,207982.326369529,98065.7581931557,32120.0885149379,1383634.21932483,422989.184403951,4000
removals,2016,18935.8715403025,18719.1310528071,14334.41775457,24691.911571059,2601.13854633242,4000
D,2017,0.356606630309502,0.306830681217379,0.144379726212975,0.908150886297386,0.184167452456792,4000
D_Dmsy,2017,0.760242662243325,0.627842060317028,0.36906472696759,2.07329772629712,0.443085555572547,4000
F,2017,0.187344240597566,0.166996811859511,0.0126570602532945,0.471047225048804,0.11738224972391,4000
F_Fmsy,2017,0.766220912091277,0.784368353847383,0.0457915166010303,1.36169943875737,0.320610879327,4000
P,2017,209799.43381259,100565.865139809,33146.1327920713,1429989.21372752,418040.996605512,4000
removals,2017,19401.8164677297,19181.9961342017,14580.9624199121,25465.7767780278,2739.14750201708,4000
D,2018,0.369013234359909,0.319743504560955,0.14645815354489,0.913947091382149,0.186688425071436,4000
D_Dmsy,2018,0.787320462511632,0.656403381176668,0.37514730013594,2.08673685046547,0.449213324602145,4000
F,2018,0.191026043446002,0.17070692598019,0.0133637513182911,0.481806390759441,0.119333655899989,4000
F_Fmsy,2018,0.786621659097972,0.79663109953971,0.0469595553319954,1.48354044691463,0.343700976966582,4000
P,2018,214495.318503454,105500.531484569,34282.8643008008,1415994.04565563,418438.516736753,4000
removals,2018,20670.3072340145,20583.1662613535,15463.9123682851,26584.3269860752,2837.76618142476,4000
D,2019,0.383786786358947,0.334125131805283,0.149523027293445,0.938112863673412,0.191908031918602,4000
D_Dmsy,2019,0.819985966179716,0.689702302579138,0.370295778612795,2.17405186017211,0.46455771867427,4000
F,2019,0.201529066177016,0.176420863766573,0.0148433084334236,0.5221587438307,0.128548529862666,4000
F_Fmsy,2019,0.831099573677779,0.827316343245158,0.0504641104270809,1.61473386083075,0.379831145658755,4000
P,2019,221802.170357346,110165.456205257,35052.6081784742,1464537.69736459,429921.547719091,4000
removals,2019,22154.3896856378,21902.8407004379,16808.5269308856,29072.8512748919,3120.73008089241,4000
D,2020,0.390385937973879,0.344855220269763,0.142886686596052,0.932346616490485,0.193846760255879,4000
D_Dmsy,2020,0.834146215040217,0.710064066001472,0.348443258476977,2.15558152829929,0.469247224430728,4000
F,2020,0.188966500811191,0.165713725538862,0.0140674848576687,0.498247109901635,0.123715317434582,4000
F_Fmsy,2020,0.781580021263437,0.773396933852362,0.0501909381438707,1.58032398580965,0.372461556853509,4000
P,2020,223635.932909479,112611.803965744,33674.2221219304,1490157.16610461,426908.661094129,4000
removals,2020,21529.6563636576,21263.338326431,16262.3177503677,28342.4108228293,3073.48513343814,4000
D,2021,0.40905151208335,0.363684640090666,0.140791046318348,0.957590279305633,0.201332435604929,4000
D_Dmsy,2021,0.874525908894963,0.755040196060893,0.322226571983001,2.19578734553589,0.485348006801571,4000
F,2021,0.173941504020321,0.15082495800917,0.0125482113614673,0.480573792441234,0.117975462854034,4000
F_Fmsy,2021,0.719609350807797,0.698886806678331,0.0461606880320152,1.54791387986748,0.357238269643248,4000
P,2021,232849.843857951,119561.806658291,33412.1143287096,1533503.60362974,441501.110749181,4000
removals,2021,20556.8276629417,20368.8103998158,14601.4782044918,27769.8481754726,3303.05189300704,4000
D,2022,0.428587551393015,0.385556060293673,0.135390389340446,0.965960874350743,0.206032428201291,4000
D_Dmsy,2022,0.917660611274604,0.805208110704164,0.314113499549839,2.23842524024282,0.49564202437472,4000
F,2022,,,,,,4000
F_Fmsy,2022,,,,,,4000
P,2022,240202.733384018,125645.411411154,33254.2202492045,1577117.24410811,442049.52723129,4000
removals,2022,17845.9307420431,17488.4896073343,11544.5043553162,25987.7484640704,3658.42170075044,4000
